기관코드	전체기관명	최하위기관명	차수	서열	소속기관차수	차상위기관코드	최상위기관코드	대표기관코드	유형분류_대	유형분류_중	유형분류_소	우편번호	행정동코드	소재지코드	나머지주소	지번	전화번호	팩스번호	생성일자	폐지일자	변경일자	존폐여부	이전기관코드
3510091	인천광역시 남구 주민생활지원국 평생학습과	평생학습과	4	001	1	3510080	6280000	3510000	02	09	05		NULL	NULL	NULL	NULL	032 887 1011	032 887 0617	20070315	20110331	20110517	1	NULL
3510092	인천광역시 남구 주민생활지원국 경제지원과	경제지원과	4	001	1	3510080	6280000	3510000	02	09	05		NULL	NULL	NULL	NULL	032 887 1011	032 887 0617	20070315	20120302	20120309	1	NULL
3510093	인천광역시 남구 주민생활지원국 환경위생과	환경위생과	4	001	1	3510080	6280000	3510000	02	09	05		NULL	NULL	NULL	NULL	032 887 1011	032 887 0617	20070315	20090201	20090206	1	NULL
3510094	인천광역시 남구 특화사업추진단	특화사업추진단	3	001	1	3510000	6280000	3510000	02	09	04		NULL	NULL	NULL	NULL	032 887 1011	032 887 0617	20070316	20081002	20081002	1	NULL
3510095	인천광역시 남구 건설교통국 건설과	건설과	4	001	1	3510089	6280000	3510000	02	09	05		NULL	2817010100	NULL	0131-1	032-887-1011	032-887-0617	20070319	20150312	20150312	1	NULL
3510096	인천광역시 남구 건설교통국 건축과	건축과	4	001	1	3510089	6280000	3510000	02	09	05		NULL	NULL	NULL	NULL	032 887 1011	032 887 0617	20070319	20150312	20150312	1	NULL
3510097	인천광역시 남구 건설교통국 도시관리과	도시관리과	4	001	1	3510089	6280000	3510000	02	09	05		NULL	NULL	NULL	NULL	032 887 1011	032 887 0617	20070319	20080515	20080515	1	NULL
3510098	인천광역시 남구 건설교통국 도시재생과	도시재생과	4	001	1	3510089	6280000	3510000	02	09	05		NULL	NULL	NULL	NULL	032 887 1011	032 887 0617	20070319	20110331	20110517	1	NULL
3510099	인천광역시 남구 건설교통국 교통행정과	교통행정과	4	001	1	3510089	6280000	3510000	02	09	05		NULL	2800000000	NULL	NULL	032 887 1011	032 887 0617	20070319	20150312	20150312	1	NULL
3510100	인천광역시 남구 건설교통국 교통민원과	교통민원과	4	001	1	3510089	6280000	3510000	02	09	05		NULL	2800000000	NULL	NULL	032 887 1011	032 887 0617	20070319	20150312	20150312	1	NULL
3510101	인천광역시 남구 건설교통국 재난안전관리과	재난안전관리과	4	001	1	3510089	6280000	3510000	02	09	05		NULL	NULL	NULL	NULL	032 887 1011	032 887 0617	20070319	20110331	20110517	1	NULL
3510102	인천광역시 남구 건설교통국 도시경관과	도시경관과	4	001	1	3510089	6280000	3510000	02	09	05		NULL	NULL	NULL	NULL	NULL	NULL	20080515	20110331	20110517	1	NULL
3510103	인천광역시 남구 자치행정국 민원여권과	민원여권과	4	001	1	3510050	6280000	3510000	02	09	05		NULL	NULL	NULL	NULL	NULL	NULL	20081002	20130814	20130821	1	NULL
3510104	인천광역시 남구 자치행정국 지적과	지적과	4	001	1	3510050	6280000	3510000	02	09	05		NULL	NULL	NULL	NULL	NULL	NULL	20081002	20110331	20110517	1	NULL
3510105	인천광역시 남구 주민생활지원국 환경보전과	환경보전과	4	001	1	3510080	6280000	3510000	02	09	05		NULL	NULL	NULL	NULL	032-887-1011	032-887-0617	20090201	20120302	20120309	1	NULL
3510106	인천광역시 남구 주민생활지원국 위생과	위생과	4	001	1	3510080	6280000	3510000	02	09	05		NULL	NULL	NULL	NULL	032-887-1011	032-887-0617	20090201	20110331	20110517	1	NULL
3510107	인천광역시 남구 보건소 보건행정과	보건행정과	4	001	1	3510021	6280000	3510000	02	05	04		NULL	NULL	NULL	NULL	032-880-4551	032-880-4561	20090201	20180630	20180703	1	NULL
3510108	인천광역시 남구 보건소 건강증진과	건강증진과	4	001	1	3510021	6280000	3510000	02	05	04		NULL	NULL	NULL	NULL	032-880-4551	032-880-4561	20090201	20180630	20180703	1	NULL
3510109	인천광역시 남구 숭의1,3동	숭의1,3동	3	001	3	3510000	6280000	3510000	02	03	04		28170535	NULL	NULL	NULL	NULL	NULL	20090201	20180630	20180703	1	NULL
3510110	인천광역시 남구 용현1,4동	용현1,4동	3	001	3	3510000	6280000	3510000	02	03	04		28170555	NULL	NULL	NULL	NULL	NULL	20090201	20180630	20180703	1	NULL
3510111	인천광역시 남구 도화2,3동	도화2,3동	3	001	3	3510000	6280000	3510000	02	03	04		28170645	NULL	NULL	NULL	NULL	NULL	20090201	20180630	20180703	1	NULL
3510112	인천광역시 남구 재난안전대책본부	재난안전대책본부	3	001	1	3510000	6280000	3510000	02	09	04		NULL	NULL	NULL	NULL	880-8787	880-8790	20091116	20091216	20091216	1	NULL
3510113	인천광역시 남구 기획조정실	기획조정실	3	001	1	3510000	6280000	3510000	02	09	02			2800000000		0000131-1			20170216	20180630	20180703	1	NULL
3510114	인천광역시 남구 자치행정국 문화예술과	문화예술과	4	001	1	3510050	6280000	3510000	02	09	05		NULL	2817010100	NULL	0131-1	NULL	NULL	20110331	20130814	20130821	1	NULL
3510115	인천광역시 남구 자치행정국 세무과	세무과	4	001	1	3510050	6280000	3510000	02	09	05		NULL	2817010100	NULL	0131-1	NULL	NULL	20110331	20130814	20130821	1	NULL
3510116	인천광역시 남구 자치행정국 평생학습과	평생학습과	4	001	1	3510050	6280000	3510000	02	09	05		NULL	2817010100	NULL	0131-1	NULL	NULL	20110331	20130814	20130821	1	NULL
3510117	인천광역시 남구 주민생활지원국 위생안전과	위생안전과	4	001	1	3510080	6280000	3510000	02	09	05		NULL	2817010100	NULL	0131-1	NULL	NULL	20110331	20120302	20120309	1	NULL
3510118	인천광역시 남구 건설교통국 경관녹지과	경관녹지과	4	001	1	3510089	6280000	3510000	02	09	05		NULL	2800000000	NULL	00131-1	NULL	NULL	20110331	20150312	20150312	1	NULL
3510119	인천광역시 남구 건설교통국 도시창생과	도시창생과	4	001	1	3510089	6280000	3510000	02	09	05		NULL	2800000000	NULL	00131-1	NULL	NULL	20110331	20150312	20150312	1	NULL
3510120	인천광역시 남구 건설교통국 안전관리과	안전관리과	4	001	1	3510089	6280000	3510000	02	09	05		NULL	2800000000	NULL	00131-1	NULL	NULL	20110331	20130814	20130821	1	NULL
3510121	인천광역시 남구 자치행정국 토지정보과	토지정보과	4	001	1	3510050	6280000	3510000	02	09	05		NULL	2817010100	NULL	0131-1	NULL	NULL	20110331	20130814	20130821	1	NULL
3510122	인천광역시 남구 일자리창출추진단	일자리창출추진단	3	001	1	3510000	6280000	3510000	02	09	09			2800000000		00131-1			20110331	20170227	20170317	1	NULL
3510123	인천광역시 남구 감사관	감사관	3	001	1	3510000	6280000	3510000	02	09	02		NULL	2817010100	NULL	0131-1	NULL	NULL	20110331	20150312	20150312	1	NULL
3510124	인천광역시 남구 홍보체육진흥실	홍보체육진흥실	3	001	1	3510000	6280000	3510000	02	09	02		NULL	2817010100	NULL	0131-1	NULL	NULL	20110331	20150312	20150312	1	NULL
3510125	인천광역시 남구 복지환경국	복지환경국	3	001	1	3510000	6280000	3510000	02	09	03		NULL	NULL	NULL	000131-1	880-4053	NULL	20120229	20150313	20150313	1	NULL
3510126	인천광역시 남구 복지환경국 기초생활보장과	기초생활보장과	4	001	1	3510125	6280000	3510000	02	09	05		NULL	2800000000	NULL	00131-1	NULL	NULL	20120229	20150312	20150312	1	NULL
3510127	인천광역시 남구 복지환경국 사회복지과	사회복지과	4	001	1	3510125	6280000	3510000	02	09	05		NULL	2800000000	NULL	000131-1	NULL	NULL	20120229	20150312	20150312	1	NULL
3510128	인천광역시 남구 복지환경국 가정정책과	가정정책과	4	001	1	3510125	6280000	3510000	02	09	05		NULL	2800000000	NULL	000131-1	NULL	NULL	20120229	20150312	20150312	1	NULL
3510129	인천광역시 남구 건설교통국 도시정비과	도시정비과	4	001	1	3510089	6280000	3510000	02	09	05		NULL	2800000000	NULL	0000131-1	NULL	NULL	20120229	20150312	20150312	1	NULL
3510130	인천광역시 남구 보건소 숭의보건지소	숭의보건지소	4	001	1	3510021	6280000	3510000	02	05	04			2800000000					20170217	20180630	20180703	1	NULL
3510131	인천광역시 남구 복지환경국 경제지원과	경제지원과	4	001	1	3510125	6280000	3510000	02	09	05		NULL	2800000000	NULL	000131-1	NULL	NULL	20120229	20150312	20150312	1	NULL
3510132	인천광역시 남구 복지환경국 환경보전과	환경보전과	4	001	1	3510125	6280000	3510000	02	09	05		NULL	2800000000	NULL	000131-1	NULL	NULL	20120229	20150312	20150312	1	NULL
3510133	인천광역시 남구 복지환경국 위생안전과	위생안전과	4	001	1	3510125	6280000	3510000	02	09	05		NULL	2800000000	NULL	000131-1	NULL	NULL	20120229	20150312	20150312	1	NULL
3510134	인천광역시 남구 복지환경국 청소과	청소과	4	001	1	3510125	6280000	3510000	02	09	05		NULL	2800000000	NULL	000131-1	NULL	NULL	20120229	20150312	20150312	1	NULL
3510135	인천광역시 남구 숭의보건지소	숭의보건지소	3	001	1	3510000	6280000	3510000	02	05	04		NULL	2800000000	NULL	00131-1	NULL	NULL	20120229	20120302	20120316	1	NULL
3510136	인천광역시 남구 자치안전행정국	자치안전행정국	3	001	1	3510000	6280000	3510000	02	09	03								20170217	20180630	20180703	1	NULL
3510137	인천광역시 남구 건설교통국 토지정보과	토지정보과	4	001	1	3510089	6280000	3510000	02	09	05		NULL	NULL	NULL	NULL	NULL	NULL	20130812	20150312	20150312	1	NULL
3510138	인천광역시 남구 자치안전행정국 세무1과	세무1과	4	001	1	3510136	6280000	3510000	02	09	05								20170216	20180630	20180703	1	NULL
3510139	인천광역시 남구 자치안전행정국 세무2과	세무2과	4	001	1	3510136	6280000	3510000	02	09	05								20170217	20180630	20180703	1	NULL
3510140	인천광역시 남구 자치안전행정국 총무과	총무과	4	001	1	3510136	6280000	3510000	02	09	05		NULL	NULL	NULL	NULL	NULL	NULL	20130812	20180630	20180703	1	NULL
3510141	인천광역시 남구 자치안전행정국 안전관리과	안전관리과	4	001	1	3510136	6280000	3510000	02	09	05		NULL	NULL	NULL	NULL	NULL	NULL	20130812	20180630	20180703	1	NULL
3510142	인천광역시 남구 자치안전행정국 재산회계과	재산회계과	4	001	1	3510136	6280000	3510000	02	09	05		NULL	NULL	NULL	NULL	NULL	NULL	20130812	20180630	20180703	1	NULL
3510143	인천광역시 남구 자치안전행정국 문화예술과	문화예술과	4	001	1	3510136	6280000	3510000	02	09	05		NULL	NULL	NULL	NULL	NULL	NULL	20130812	20180630	20180703	1	NULL
3510144	인천광역시 남구 자치안전행정국 평생학습과	평생학습과	4	001	1	3510136	6280000	3510000	02	09	05		NULL	NULL	NULL	NULL	NULL	NULL	20130812	20150312	20150312	1	NULL
3510145	인천광역시 남구 자치안전행정국 민원여권과	민원여권과	4	001	1	3510136	6280000	3510000	02	09	05								20170217	20180630	20180703	1	NULL
3510146	인천광역시 남구 평생학습관	평생학습관	3	001	1	3510000	6280000	3510000	02	09	05			2800000000					20170217	20180630	20180703	1	NULL
3510147	인천광역시 남구 지혜로운시민실	지혜로운시민실	3	001	1	3510000	6280000	3510000	02	09	02								20170217	20180630	20180703	1	NULL
3510148	인천광역시 남구 미디어홍보실	미디어홍보실	3	001	1	3510000	6280000	3510000	02	09	02								20141231	20180630	20180703	1	NULL
3510149	인천광역시 남구 감사실	감사실	3	001	1	3510000	6280000	3510000	02	09	02								20170216	20180630	20180703	1	NULL
3510150	인천광역시 남구 자치안전행정국 생활체육과	생활체육과	4	001	1	3510136	6280000	3510000	02	09	05		NULL	NULL	NULL	NULL	NULL	NULL	20141231	20170227	20170313	1	NULL
3510151	인천광역시 남구 사회경제복지국	사회경제복지국	3	001	1	3510000	6280000	3510000	02	09	03								20170217	20180630	20180703	1	NULL
3510152	인천광역시 남구 지속가능도시국	지속가능도시국	3	001	1	3510000	6280000	3510000	02	09	03								20170217	20180630	20180703	1	NULL
3510153	인천광역시 남구 사회경제복지국 기초생활보장과	기초생활보장과	4	001	1	3510151	6280000	3510000	02	09	05								20170217	20180630	20180703	1	NULL
3510154	인천광역시 남구 사회경제복지국 사회복지과	사회복지과	4	001	1	3510151	6280000	3510000	02	09	05		NULL	NULL	NULL	NULL	NULL	NULL	20141231	20170227	20170313	1	NULL
3510155	인천광역시 남구 사회경제복지국 가정정책과	가정정책과	4	001	1	3510151	6280000	3510000	02	09	05		NULL	NULL	NULL	NULL	NULL	NULL	20141231	20170227	20170313	1	NULL
3510156	인천광역시 남구 사회경제복지국 경제지원과	경제지원과	4	001	1	3510151	6280000	3510000	02	09	05								20170217	20180630	20180703	1	NULL
3510157	인천광역시 남구 사회경제복지국 환경보전과	환경보전과	4	001	1	3510151	6280000	3510000	02	09	05								20170217	20180630	20180703	1	NULL
3510158	인천광역시 남구 사회경제복지국 위생과	위생과	4	001	1	3510151	6280000	3510000	02	09	05		NULL	NULL	NULL	NULL	NULL	NULL	20141231	20170227	20170313	1	NULL
3510159	인천광역시 남구 사회경제복지국 자원순환과	자원순환과	4	001	1	3510151	6280000	3510000	02	09	05								20170217	20180630	20180703	1	NULL
3510160	인천광역시 남구 지속가능도시국 건설과	건설과	4	001	1	3510152	6280000	3510000	02	09	05								20170217	20180630	20180703	1	NULL
3510161	인천광역시 남구 지속가능도시국 건축과	건축과	4	001	1	3510152	6280000	3510000	02	09	05								20170217	20180630	20180703	1	NULL
3510162	인천광역시 남구 지속가능도시국 토지정보과	토지정보과	4	001	1	3510152	6280000	3510000	02	09	05								20170217	20180630	20180703	1	NULL
3510163	인천광역시 남구 지속가능도시국 경관녹지과	경관녹지과	4	001	1	3510152	6280000	3510000	02	09	05		NULL	NULL	NULL	NULL	NULL	NULL	20141231	20170227	20170313	1	NULL
3510164	인천광역시 남구 지속가능도시국 도시창생과	도시창생과	4	001	1	3510152	6280000	3510000	02	09	05								20170217	20180630	20180703	1	NULL
3510165	인천광역시 남구 지속가능도시국 도시정비과	도시정비과	4	001	1	3510152	6280000	3510000	02	09	05								20170217	20180630	20180703	1	NULL
3510166	인천광역시 남구 지속가능도시국 교통행정과	교통행정과	4	001	1	3510152	6280000	3510000	02	09	05		NULL	NULL	NULL	NULL	NULL	NULL	20141231	20170227	20170313	1	NULL
3510167	인천광역시 남구 지속가능도시국 교통민원과	교통민원과	4	001	1	3510152	6280000	3510000	02	09	05		NULL	NULL	NULL	NULL	NULL	NULL	20141231	20170227	20170313	1	NULL
3510168	인천광역시 남구 도시개발사업추진단	도시개발사업추진단	3	001	1	3510000	6280000	3510000	02	09	09			2800000000		00131-1			20170216	20180630	20180703	1	NULL
3510169	인천광역시 남구 사회경제복지국 복지정책과	복지정책과	4	001	1	3510151	6280000	3510000	02	09	05								20170220	20180630	20180703	1	NULL
3510170	인천광역시 남구 사회경제복지국 노인장애인복지과	노인장애인복지과	4	001	1	3510151	6280000	3510000	02	09	05								20170220	20180630	20180703	1	NULL
3510171	인천광역시 남구 사회경제복지국 여성아동복지과	여성아동복지과	4	001	1	3510151	6280000	3510000	02	09	05								20170220	20180630	20180703	1	NULL
3510172	인천광역시 남구 사회경제복지국 일자리정책과	일자리정책과	4	001	1	3510151	6280000	3510000	02	09	05								20170220	20180630	20180703	1	NULL
3510173	인천광역시 남구 지속가능도시국 도시관리과	도시관리과	4	001	1	3510152	6280000	3510000	02	09	05								20170220	20180630	20180703	1	NULL
3510174	인천광역시 남구 지속가능도시국 공원녹지과	공원녹지과	4	001	1	3510152	6280000	3510000	02	09	05								20170220	20180630	20180703	1	NULL
3510175	인천광역시 남구 지속가능도시국 교통정책과	교통정책과	4	001	1	3510152	6280000	3510000	02	09	05								20170220	20180630	20180703	1	NULL
3510176	인천광역시 남구 지속가능도시국 자동차관리과	자동차관리과	4	001	1	3510152	6280000	3510000	02	09	05								20170220	20180630	20180703	1	NULL
3510177	인천광역시 남구 보건소 보건체육과	보건체육과	4	001	1	3510021	6280000	3510000	02	05	04								20170217	20180630	20180703	1	NULL
3510178	인천광역시 남구 보건소 위생과	위생과	4	001	1	3510021	6280000	3510000	02	05	04								20170217	20180630	20180703	1	NULL
3510500	인천광역시 미추홀구	미추홀구	2	476	0	6280000	6280000	3510500	02	02	04								20180618		20200304	0	NULL
3510501	인천광역시 미추홀구 구청장	구청장	3	001	0	3510500	6280000	3510500	02	08	00			2800000000			8804005		20180618		20180619	0	NULL
3510502	인천광역시 미추홀구 부구청장	부구청장	3	002	0	3510500	6280000	3510500	02	09	01			2800000000			0328804012		20180618		20180619	0	NULL
3510503	인천광역시 미추홀구 기획조정실	기획조정실	3	033	1	3510500	6280000	3510500	02	09	06								20180618	20190807	20190807	1	NULL
3510504	인천광역시 미추홀구 지혜로운시민실	지혜로운시민실	3	033	1	3510500	6280000	3510500	02	09	06								20180618	20190807	20190807	1	NULL
3510505	인천광역시 미추홀구 미디어홍보실	미디어홍보실	3	004	1	3510500	6280000	3510500	02	09	06								20180618		20180618	0	NULL
3510506	인천광역시 미추홀구 감사실	감사실	3	005	1	3510500	6280000	3510500	02	09	06								20180618		20180618	0	NULL
3510507	인천광역시 미추홀구 도시개발사업추진단	도시개발사업추진단	3	033	1	3510500	6280000	3510500	02	09	06								20180618	20190807	20190807	1	NULL
3510508	인천광역시 미추홀구 평생학습관	평생학습관	3	033	1	3510500	6280000	3510500	02	09	06								20180618	20190807	20190807	1	NULL
3510509	인천광역시 미추홀구 자치안전행정국	자치안전행정국	3	005	1	3510500	6280000	3510500	02	09	03								20180618		20190709	0	NULL
3510510	인천광역시 미추홀구 사회경제복지국	사회경제복지국	3	033	1	3510500	6280000	3510500	02	09	03								20180618	20190807	20190807	1	NULL
3510511	인천광역시 미추홀구 지속가능도시국	지속가능도시국	3	033	1	3510500	6280000	3510500	02	09	03								20180618	20190807	20190807	1	NULL
3510512	인천광역시 미추홀구 의회사무국	의회사무국	3	010	1	3510500	6280000	3510500	02	04	02								20180618		20180618	0	NULL
3510513	인천광역시 미추홀구 보건소	보건소	3	011	2	3510500	6280000	3510500	02	05	04								20180618		20180619	0	NULL
3510514	인천광역시 미추홀구 숭의1.3동	숭의1.3동	3	012	3	3510500	6280000	3510500	02	03	04								20180618		20180619	0	NULL
3510515	인천광역시 미추홀구 숭의2동	숭의2동	3	013	3	3510500	6280000	3510500	02	03	04								20180618		20180619	0	NULL
3510516	인천광역시 미추홀구 숭의4동	숭의4동	3	014	3	3510500	6280000	3510500	02	03	04								20180618		20180619	0	NULL
3510517	인천광역시 미추홀구 용현1.4동	용현1.4동	3	015	3	3510500	6280000	3510500	02	03	04								20180618		20180619	0	NULL
3510518	인천광역시 미추홀구 용현2동	용현2동	3	016	3	3510500	6280000	3510500	02	03	04								20180618		20180619	0	NULL
3510519	인천광역시 미추홀구 용현3동	용현3동	3	017	3	3510500	6280000	3510500	02	03	04								20180618		20180619	0	NULL
3510520	인천광역시 미추홀구 용현5동	용현5동	3	018	3	3510500	6280000	3510500	02	03	04								20180618		20180619	0	NULL
3510521	인천광역시 미추홀구 학익1동	학익1동	3	019	3	3510500	6280000	3510500	02	03	04								20180618		20180619	0	NULL
3510522	인천광역시 미추홀구 학익2동	학익2동	3	020	3	3510500	6280000	3510500	02	03	04								20180618		20180619	0	NULL
3510523	인천광역시 미추홀구 도화1동	도화1동	3	021	3	3510500	6280000	3510500	02	03	04								20180618		20180619	0	NULL
3510524	인천광역시 미추홀구 도화2.3동	도화2.3동	3	022	3	3510500	6280000	3510500	02	03	04								20180618		20180619	0	NULL
3510525	인천광역시 미추홀구 주안1동	주안1동	3	023	3	3510500	6280000	3510500	02	03	04								20180618		20180619	0	NULL
3510526	인천광역시 미추홀구 주안2동	주안2동	3	024	3	3510500	6280000	3510500	02	03	04								20180618		20180619	0	NULL
3510527	인천광역시 미추홀구 주안3동	주안3동	3	025	3	3510500	6280000	3510500	02	03	04								20180618		20180619	0	NULL
3510528	인천광역시 미추홀구 주안4동	주안4동	3	026	3	3510500	6280000	3510500	02	03	04								20180618		20180619	0	NULL
3510529	인천광역시 미추홀구 주안5동	주안5동	3	027	3	3510500	6280000	3510500	02	03	04								20180618		20180619	0	NULL
3510530	인천광역시 미추홀구 주안6동	주안6동	3	028	3	3510500	6280000	3510500	02	03	04								20180618		20180619	0	NULL
3510531	인천광역시 미추홀구 주안7동	주안7동	3	029	3	3510500	6280000	3510500	02	03	04								20180618		20180619	0	NULL
3510532	인천광역시 미추홀구 주안8동	주안8동	3	030	3	3510500	6280000	3510500	02	03	04								20180618		20180619	0	NULL
3510533	인천광역시 미추홀구 관교동	관교동	3	031	3	3510500	6280000	3510500	02	03	04								20180618		20180619	0	NULL
3510534	인천광역시 미추홀구 문학동	문학동	3	032	3	3510500	6280000	3510500	02	03	04								20180618		20180619	0	NULL
3510535	인천광역시 미추홀구 자치안전행정국 총무과	총무과	4	001	1	3510509	6280000	3510500	02	09	05								20180618		20180618	0	NULL
3510536	인천광역시 미추홀구 자치안전행정국 안전관리과	안전관리과	4	006	1	3510509	6280000	3510500	02	09	05								20180618	20190807	20190807	1	NULL
3510537	인천광역시 미추홀구 자치안전행정국 재산회계과	재산회계과	4	006	1	3510509	6280000	3510500	02	09	05								20180618	20190807	20190807	1	NULL
3510538	인천광역시 미추홀구 자치안전행정국 문화예술과	문화예술과	4	006	1	3510509	6280000	3510500	02	09	05								20180618	20190807	20190807	1	NULL
3510539	인천광역시 미추홀구 자치안전행정국 세무1과	세무1과	4	006	1	3510509	6280000	3510500	02	09	05								20180618	20190807	20190807	1	NULL
3510540	인천광역시 미추홀구 자치안전행정국 세무2과	세무2과	4	006	1	3510509	6280000	3510500	02	09	05								20180618	20190807	20190807	1	NULL
3510541	인천광역시 미추홀구 자치안전행정국 민원여권과	민원여권과	4	005	1	3510509	6280000	3510500	02	09	05								20180618		20190709	0	NULL
3510542	인천광역시 미추홀구 사회경제복지국 복지정책과	복지정책과	4	001	1	3510510	6280000	3510500	02	09	05								20180618	20190807	20190807	1	NULL
3510543	인천광역시 미추홀구 사회경제복지국 기초생활보장과	기초생활보장과	4	001	1	3510510	6280000	3510500	02	09	05								20180618	20190807	20190807	1	NULL
3510544	인천광역시 미추홀구 사회경제복지국 노인장애인복지과	노인장애인복지과	4	001	1	3510510	6280000	3510500	02	09	05								20180618	20190807	20190807	1	NULL
3510545	인천광역시 미추홀구 사회경제복지국 여성아동복지과	여성아동복지과	4	001	1	3510510	6280000	3510500	02	09	05								20180618	20190807	20190807	1	NULL
3510546	인천광역시 미추홀구 사회경제복지국 일자리정책과	일자리정책과	4	001	1	3510510	6280000	3510500	02	09	05								20180618	20190807	20190807	1	NULL
3510547	인천광역시 미추홀구 사회경제복지국 경제지원과	경제지원과	4	001	1	3510510	6280000	3510500	02	09	05								20180618	20190807	20190807	1	NULL
3510548	인천광역시 미추홀구 사회경제복지국 환경보전과	환경보전과	4	001	1	3510510	6280000	3510500	02	09	05								20180618	20190807	20190807	1	NULL
3510549	인천광역시 미추홀구 사회경제복지국 자원순환과	자원순환과	4	001	1	3510510	6280000	3510500	02	09	05								20180618	20190807	20190807	1	NULL
3510550	인천광역시 미추홀구 지속가능도시국 도시관리과	도시관리과	4	001	1	3510511	6280000	3510500	02	09	05								20180618	20190807	20190807	1	NULL
3510551	인천광역시 미추홀구 지속가능도시국 건설과	건설과	4	001	1	3510511	6280000	3510500	02	09	05								20180618	20190807	20190807	1	NULL
3510552	인천광역시 미추홀구 지속가능도시국 건축과	건축과	4	001	1	3510511	6280000	3510500	02	09	05								20180618	20190807	20190807	1	NULL
3510553	인천광역시 미추홀구 지속가능도시국 토지정보과	토지정보과	4	001	1	3510511	6280000	3510500	02	09	05								20180618	20190807	20190807	1	NULL
3510554	인천광역시 미추홀구 지속가능도시국 공원녹지과	공원녹지과	4	001	1	3510511	6280000	3510500	02	09	05								20180618	20190807	20190807	1	NULL
3510555	인천광역시 미추홀구 지속가능도시국 도시창생과	도시창생과	4	001	1	3510511	6280000	3510500	02	09	05								20180618	20190807	20190807	1	NULL
3510556	인천광역시 미추홀구 지속가능도시국 도시정비과	도시정비과	4	001	1	3510511	6280000	3510500	02	09	05								20180618	20190807	20190807	1	NULL
3510557	인천광역시 미추홀구 지속가능도시국 교통정책과	교통정책과	4	001	1	3510511	6280000	3510500	02	09	05								20180618	20190807	20190807	1	NULL
3510558	인천광역시 미추홀구 지속가능도시국 자동차관리과	자동차관리과	4	001	1	3510511	6280000	3510500	02	09	05								20180618	20190807	20190807	1	NULL
3510559	인천광역시 미추홀구 보건소 보건행정과	보건행정과	4	001	1	3510513	6280000	3510500	02	05	04								20180618		20180618	0	NULL
3510560	인천광역시 미추홀구 보건소 건강증진과	건강증진과	4	002	1	3510513	6280000	3510500	02	05	04								20180618		20180618	0	NULL
3510561	인천광역시 미추홀구 보건소 위생과	위생과	4	003	1	3510513	6280000	3510500	02	05	04								20180618		20180618	0	NULL
3510562	인천광역시 미추홀구 보건소 보건체육과	보건체육과	4	004	1	3510513	6280000	3510500	02	05	04								20180618	20190807	20190807	1	NULL
3510563	인천광역시 미추홀구 보건소 숭의보건지소	숭의보건지소	4	004	1	3510513	6280000	3510500	02	05	04								20180618		20190709	0	NULL
3510564	인천광역시 미추홀구 기획예산실	기획예산실	3	003	1	3510500	6280000	3510500	02	09	06								20190625		20190709	0	NULL
3510565	인천광역시 미추홀구 미래전략실	미래전략실	3	004	1	3510500	6280000	3510500	02	09	06								20190625	20230102	20230311	1	NULL
3510566	인천광역시 미추홀구 자치안전행정국 안전총괄과	안전총괄과	4	002	1	3510509	6280000	3510500	02	09	05								20190625		20190709	0	NULL
3510567	인천광역시 미추홀구 자치안전행정국 시민공동체과	시민공동체과	4	003	1	3510509	6280000	3510500	02	09	05								20190625		20190709	0	NULL
3510568	인천광역시 미추홀구 자치안전행정국 평생학습과	평생학습과	4	004	1	3510509	6280000	3510500	02	09	05								20190625		20190709	0	NULL
3510569	인천광역시 미추홀구 문화경제국	문화경제국	3	006	1	3510500	6280000	3510500	02	09	03								20190625		20190709	0	NULL
3510570	인천광역시 미추홀구 복지환경국	복지환경국	3	007	1	3510500	6280000	3510500	02	09	03								20190625		20190709	0	NULL
3510571	인천광역시 미추홀구 건설교통국	건설교통국	3	008	1	3510500	6280000	3510500	02	09	03								20190625		20190709	0	NULL
3510572	인천광역시 미추홀구 도시재생국	도시재생국	3	009	1	3510500	6280000	3510500	02	09	03				00				20190625		20230222	0	NULL
3510573	인천광역시 미추홀구 문화경제국 문화예술과	문화예술과	4	004	1	3510569	6280000	3510500	02	09	05								20190625		20190709	0	NULL
3510574	인천광역시 미추홀구 문화경제국 재무과	재무과	4	001	1	3510569	6280000	3510500	02	09	05								20190625		20190709	0	NULL
3510575	인천광역시 미추홀구 문화경제국 세무1과	세무1과	4	002	1	3510569	6280000	3510500	02	09	05								20190625		20190709	0	NULL
3510576	인천광역시 미추홀구 문화경제국 세무2과	세무2과	4	003	1	3510569	6280000	3510500	02	09	05								20190625		20190709	0	NULL
3510577	인천광역시 미추홀구 문화경제국 체육진흥과	체육진흥과	4	005	1	3510569	6280000	3510500	02	09	05								20190625		20190625	0	NULL
3510578	인천광역시 미추홀구 문화경제국 일자리정책과	일자리정책과	4	006	1	3510569	6280000	3510500	02	09	05								20190625		20190625	0	NULL
3510579	인천광역시 미추홀구 문화경제국 경제지원과	경제지원과	4	007	1	3510569	6280000	3510500	02	09	05								20190625		20190625	0	NULL
3510580	인천광역시 미추홀구 복지환경국 복지정책과	복지정책과	4	001	1	3510570	6280000	3510500	02	09	05								20190625		20190625	0	NULL
3510581	인천광역시 미추홀구 복지환경국 기초생활보장과	기초생활보장과	4	002	1	3510570	6280000	3510500	02	09	05								20190625		20190625	0	NULL
3510582	인천광역시 미추홀구 복지환경국 노인장애인복지과	노인장애인복지과	4	003	1	3510570	6280000	3510500	02	09	05								20190625		20190625	0	NULL
