기관코드	전체기관명	최하위기관명	차수	서열	소속기관차수	차상위기관코드	최상위기관코드	대표기관코드	유형분류_대	유형분류_중	유형분류_소	우편번호	행정동코드	소재지코드	나머지주소	지번	전화번호	팩스번호	생성일자	폐지일자	변경일자	존폐여부	이전기관코드
3580158	인천광역시 옹진군 기획예산실	기획예산실	3	099	0	3580000	6280000	3580000	02	09	06								20230724	20240715	20240806	1	NULL
3580159	인천광역시 옹진군 민원감사실	민원감사실	3	099	0	3580000	6280000	3580000	02	09	06								20230724	20240715	20240806	1	NULL
3580160	인천광역시 옹진군 기획감사실	기획감사실	3	014	0	3580000	6280000	3580000	02	09	06								20240715		20240716	0	NULL
3580161	인천광역시 옹진군 행정안전국	행정안전국	3	005	0	3580000	6280000	3580000	02	09	03								20240715		20240716	0	NULL
3580162	인천광역시 옹진군 관광복지국	관광복지국	3	007	0	3580000	6280000	3580000	02	09	03								20240715		20240716	0	NULL
3580163	인천광역시 옹진군 농수산국	농수산국	3	009	0	3580000	6280000	3580000	02	09	03								20240715	20250117	20250323	1	NULL
3580164	인천광역시 옹진군 행정안전국 행정자치과	행정자치과	4	001	1	3580161	6280000	3580000	02	09	05								20240715		20240716	0	NULL
3580165	인천광역시 옹진군 행정안전국 재무과	재무과	4	002	1	3580161	6280000	3580000	02	09	05								20240715		20240716	0	NULL
3580166	인천광역시 옹진군 행정안전국 민원지적과	민원지적과	4	003	1	3580161	6280000	3580000	02	09	05								20240715		20240716	0	NULL
3580167	인천광역시 옹진군 행정안전국 재난안전과	재난안전과	4	004	1	3580161	6280000	3580000	02	09	05								20240715		20240716	0	NULL
3580168	인천광역시 옹진군 관광복지국 관광문화과	관광문화과	4	001	1	3580162	6280000	3580000	02	09	05								20240715		20240716	0	NULL
3580169	인천광역시 옹진군 관광복지국 복지정책과	복지정책과	4	002	1	3580162	6280000	3580000	02	09	05								20240715		20240716	0	NULL
3580170	인천광역시 옹진군 관광복지국 사회복지과	사회복지과	4	003	1	3580162	6280000	3580000	02	09	05								20240715		20240716	0	NULL
3580171	인천광역시 옹진군 관광복지국 환경녹지과	환경녹지과	4	004	1	3580162	6280000	3580000	02	09	05								20240715	20250117	20250323	1	NULL
3580172	인천광역시 옹진군 농수산국 경제정책과	경제정책과	4	001	1	3580163	6280000	3580000	02	09	05								20240715	20250117	20250323	1	NULL
3580173	인천광역시 옹진군 농수산국 농정과	농정과	4	001	1	3580163	6280000	3580000	02	09	05								20240715	20250117	20250323	1	NULL
3580174	인천광역시 옹진군 농수산국 수산과	수산과	4	001	1	3580163	6280000	3580000	02	09	05								20240715	20250117	20250323	1	NULL
3580175	인천광역시 옹진군 농수산국 해양시설과	해양시설과	4	001	1	3580163	6280000	3580000	02	09	05								20240715	20250117	20250323	1	NULL
3580176	인천광역시 옹진군 건설교통국 교통과	교통과	4	004	1	3580140	6280000	3580000	02	09	05								20240715		20240716	0	NULL
3580177	인천광역시 옹진군 경제산업국	경제산업국	3	012	0	3580000	6280000	3580000	02	09	03								20250117		20250117	0	NULL
3580178	인천광역시 옹진군 경제산업국 경제정책과	경제정책과	4	001	1	3580177	6280000	3580000	02	09	05								20250117		20250117	0	NULL
3580179	인천광역시 옹진군 관광복지국 환경위생과	환경위생과	4	004	1	3580162	6280000	3580000	02	09	05								20250117		20250117	0	NULL
3580180	인천광역시 옹진군 경제산업국 농정과	농정과	4	002	1	3580177	6280000	3580000	02	09	05								20250117		20250117	0	NULL
3580181	인천광역시 옹진군 경제산업국 산림녹지과	산림녹지과	4	003	1	3580177	6280000	3580000	02	09	05								20250117		20250117	0	NULL
3580182	인천광역시 옹진군 경제산업국 수산과	수산과	4	004	1	3580177	6280000	3580000	02	09	05								20250117		20250117	0	NULL
3580183	인천광역시 옹진군 경제산업국 해양시설과	해양시설과	4	005	1	3580177	6280000	3580000	02	09	05								20250117		20250117	0	NULL
4181000	강원특별자치도 춘천시	춘천시	2	500	0	6530000	6530000	4181000	02	02	02	24347			강원특별자치도 춘천시 옥천동		033-250-3114		20230412		20250311	0	NULL
4181001	강원특별자치도 춘천시 시장	시장	3	020	0	4181000	6530000	4181000	02	08	00								20230601		20230601	0	NULL
4181002	강원특별자치도 춘천시 부시장	부시장	3	030	0	4181000	6530000	4181000	02	09	01						033 250 3204	033 250 3590	20230601		20230601	0	NULL
4181003	강원특별자치도 춘천시 역점시책추진단	역점시책추진단	3	035	0	4181000	6530000	4181000	02	10	01								20230601	20240708	20240904	1	NULL
4181004	강원특별자치도 춘천시 정책특별보좌관	정책특별보좌관	3	034	1	4181000	6530000	4181000	02	10	01						033 250 3101	033 250 4327	20230601		20230601	0	NULL
4181005	강원특별자치도 춘천시 민원담당관	민원담당관	3	036	1	4181000	6530000	4181000	02	10	02								20230601		20230601	0	NULL
4181006	강원특별자치도 춘천시 감사담당관	감사담당관	3	038	0	4181000	6530000	4181000	02	10	02								20230601		20230601	0	NULL
4181007	강원특별자치도 춘천시 기획행정국	기획행정국	3	046	1	4181000	6530000	4181000	02	09	03								20230601		20230601	0	NULL
4181008	강원특별자치도 춘천시 기획행정국 기획예산과	기획예산과	4	052	1	4181007	6530000	4181000	02	09	05								20230601		20230601	0	NULL
4181009	강원특별자치도 춘천시 기획행정국 회계과	회계과	4	058	1	4181007	6530000	4181000	02	09	05								20230601		20230601	0	NULL
4181010	강원특별자치도 춘천시 기획행정국 정보통신과	정보통신과	4	066	1	4181007	6530000	4181000	02	09	05								20250102	20250113	20250131	1	NULL
4181011	강원특별자치도 춘천시 기획행정국 체육과	체육과	4	064	1	4181007	6530000	4181000	02	09	05								20230601		20230601	0	NULL
4181012	강원특별자치도 춘천시 기획행정국 총무과	총무과	4	054	1	4181007	6530000	4181000	02	09	05								20230601		20230601	0	NULL
4181013	강원특별자치도 춘천시 기획행정국 자치행정과	자치행정과	4	056	1	4181007	6530000	4181000	02	09	05								20230601		20230601	0	NULL
4181014	강원특별자치도 춘천시 기획행정국 세정과	세정과	4	060	1	4181007	6530000	4181000	02	09	05								20230601		20230601	0	NULL
4181015	강원특별자치도 춘천시 기획행정국 징수과	징수과	4	062	1	4181007	6530000	4181000	02	09	05								20230601		20230601	0	NULL
4181016	강원특별자치도 춘천시 복지국	복지국	3	076	1	4181000	6530000	4181000	02	09	03								20230601		20230601	0	NULL
4181017	강원특별자치도 춘천시 복지국 복지정책과	복지정책과	4	082	1	4181016	6530000	4181000	02	09	05								20230601		20230601	0	NULL
4181018	강원특별자치도 춘천시 복지국 복지지원과	복지지원과	4	093	1	4181016	6530000	4181000	02	09	05								20250102	20250113	20250131	1	NULL
4181019	강원특별자치도 춘천시 복지국 보육아동과	보육아동과	4	093	1	4181016	6530000	4181000	02	09	05								20250102	20250113	20250131	1	NULL
4181020	강원특별자치도 춘천시 복지국 경로복지과	경로복지과	4	093	1	4181016	6530000	4181000	02	09	05								20250102	20250113	20250131	1	NULL
4181021	강원특별자치도 춘천시 복지국 장애인복지과	장애인복지과	4	090	1	4181016	6530000	4181000	02	09	05								20230601		20230601	0	NULL
4181022	강원특별자치도 춘천시 복지국 여성가족과	여성가족과	4	092	1	4181016	6530000	4181000	02	09	05								20230601		20230601	0	NULL
4181023	강원특별자치도 춘천시 농업기술센터	농업기술센터	3	094	1	4181000	6530000	4181000	02	05	01								20230601		20230601	0	NULL
4181024	강원특별자치도 춘천시 농업기술센터 산림과	산림과	4	108	1	4181023	6530000	4181000	02	05	01								20230601		20230601	0	NULL
4181025	강원특별자치도 춘천시 농업기술센터 축산과	축산과	4	110	1	4181023	6530000	4181000	02	05	01								20230601		20230601	0	NULL
4181026	강원특별자치도 춘천시 농업기술센터 농업정책과	농업정책과	4	102	1	4181023	6530000	4181000	02	05	01								20230601		20230601	0	NULL
4181027	강원특별자치도 춘천시 농업기술센터 농업지원과	농업지원과	4	104	1	4181023	6530000	4181000	02	05	01								20230601		20230601	0	NULL
4181028	강원특별자치도 춘천시 농업기술센터 식품산업과	식품산업과	4	112	1	4181023	6530000	4181000	02	05	01								20250102	20250113	20250131	1	NULL
4181029	강원특별자치도 춘천시 농업기술센터 반려동물과	반려동물과	4	112	1	4181023	6530000	4181000	02	05	01								20250102	20250113	20250131	1	NULL
4181030	강원특별자치도 춘천시 보건소	보건소	3	104	1	4181000	6530000	4181000	02	05	04								20230601		20230601	0	NULL
4181031	강원특별자치도 춘천시 보건소 보건운영과	보건운영과	4	112	0	4181030	6530000	4181000	02	05	04								20230601		20230601	0	NULL
4181032	강원특별자치도 춘천시 보건소 건강관리과	건강관리과	4	116	0	4181030	6530000	4181000	02	05	04								20230601		20230601	0	NULL
4181033	강원특별자치도 춘천시 보건소 방문보건과	방문보건과	4	118	1	4181030	6530000	4181000	02	05	04								20250102	20250113	20250131	1	NULL
4181034	강원특별자치도 춘천시 보건소 방문보건과 치매안심센터	치매안심센터	5	001	0	4181033	6530000	4181000	02	05	04								20250102	20250113	20250131	1	NULL
4181035	강원특별자치도 춘천시 보건소 위생과	위생과	4	118	0	4181030	6530000	4181000	02	05	04								20250102	20250113	20250131	1	NULL
4181036	강원특별자치도 춘천시 보건소 방역관리과	방역관리과	4	118	0	4181030	6530000	4181000	02	05	04								20250102	20250113	20250131	1	NULL
4181037	강원특별자치도 춘천시 상하수도사업본부	상하수도사업본부	3	534	1	4181000	6530000	4181000	02	06	01								20230601		20230601	0	NULL
4181038	강원특별자치도 춘천시 상하수도사업본부 경영지원과	경영지원과	4	550	1	4181037	6530000	4181000	02	06	01								20230601		20230601	0	NULL
4181039	강원특별자치도 춘천시 상하수도사업본부 수도시설과	수도시설과	4	560	1	4181037	6530000	4181000	02	06	01								20230601		20230601	0	NULL
4181040	강원특별자치도 춘천시 상하수도사업본부 수도운영과	수도운영과	4	570	1	4181037	6530000	4181000	02	06	01								20230601		20230601	0	NULL
4181041	강원특별자치도 춘천시 상하수도사업본부 하수시설과	하수시설과	4	580	1	4181037	6530000	4181000	02	06	01								20230601		20230601	0	NULL
4181042	강원특별자치도 춘천시 상하수도사업본부 하수운영과	하수운영과	4	590	1	4181037	6530000	4181000	02	06	01								20230601		20230601	0	NULL
4181043	강원특별자치도 춘천시 평생교육원	평생교육원	3	594	1	4181000	6530000	4181000	02	06	01								20230601		20230601	0	NULL
4181044	강원특별자치도 춘천시 평생교육원 평생학습관	평생학습관	4	610	1	4181043	6530000	4181000	02	06	01								20230601		20230601	0	NULL
4181045	강원특별자치도 춘천시 평생교육원 시립도서관	시립도서관	4	620	1	4181043	6530000	4181000	02	06	01								20230601		20230601	0	NULL
4181046	강원특별자치도 춘천시 평생교육원 시립청소년도서관	시립청소년도서관	4	630	1	4181043	6530000	4181000	02	06	01								20230601		20230601	0	NULL
4181047	강원특별자치도 춘천시 생활민원사업소	생활민원사업소	3	634	1	4181000	6530000	4181000	02	06	01								20230601		20230601	0	NULL
4181048	강원특별자치도 춘천시 환경사업소	환경사업소	3	644	1	4181000	6530000	4181000	02	06	01								20230601		20230601	0	NULL
4181049	강원특별자치도 춘천시 차량등록사업소	차량등록사업소	3	654	1	4181000	6530000	4181000	02	06	01								20230601		20230601	0	NULL
4181050	강원특별자치도 춘천시 춘천시서울사무소	춘천시서울사무소	3	664	1	4181000	6530000	4181000	02	06	01								20230601		20230601	0	NULL
4181051	강원특별자치도 춘천시 신북읍	신북읍	3	674	0	4181000	6530000	4181000	02	03	02								20230601		20230601	0	NULL
4181052	강원특별자치도 춘천시 동면	동면	3	684	0	4181000	6530000	4181000	02	03	03								20230601		20230601	0	NULL
4181053	강원특별자치도 춘천시 동산면	동산면	3	694	0	4181000	6530000	4181000	02	03	03								20230601		20230601	0	NULL
4181054	강원특별자치도 춘천시 신동면	신동면	3	704	0	4181000	6530000	4181000	02	03	03								20230601		20230601	0	NULL
4181055	강원특별자치도 춘천시 동내면	동내면	3	714	0	4181000	6530000	4181000	02	03	03								20230601		20230601	0	NULL
4181056	강원특별자치도 춘천시 남면	남면	3	724	0	4181000	6530000	4181000	02	03	03								20230601		20230601	0	NULL
4181057	강원특별자치도 춘천시 남산면	남산면	3	734	0	4181000	6530000	4181000	02	03	03								20230601		20230601	0	NULL
4181058	강원특별자치도 춘천시 서면	서면	3	744	0	4181000	6530000	4181000	02	03	03								20230601		20230601	0	NULL
4181059	강원특별자치도 춘천시 사북면	사북면	3	754	0	4181000	6530000	4181000	02	03	03								20230601		20230601	0	NULL
4181060	강원특별자치도 춘천시 북산면	북산면	3	764	0	4181000	6530000	4181000	02	03	03								20230601		20230601	0	NULL
4181061	강원특별자치도 춘천시 소양동	소양동	3	774	0	4181000	6530000	4181000	02	03	04								20230601		20230601	0	NULL
4181062	강원특별자치도 춘천시 교동	교동	3	784	0	4181000	6530000	4181000	02	03	04								20230601		20230601	0	NULL
4181063	강원특별자치도 춘천시 조운동	조운동	3	794	0	4181000	6530000	4181000	02	03	04								20230601		20230601	0	NULL
4181064	강원특별자치도 춘천시 약사명동	약사명동	3	804	0	4181000	6530000	4181000	02	03	04								20230601		20230601	0	NULL
4181065	강원특별자치도 춘천시 근화동	근화동	3	814	0	4181000	6530000	4181000	02	03	04								20230601		20230601	0	NULL
4181066	강원특별자치도 춘천시 후평1동	후평1동	3	824	0	4181000	6530000	4181000	02	03	04								20230601		20230601	0	NULL
4181067	강원특별자치도 춘천시 후평2동	후평2동	3	834	0	4181000	6530000	4181000	02	03	04								20230601		20230601	0	NULL
4181068	강원특별자치도 춘천시 후평3동	후평3동	3	844	0	4181000	6530000	4181000	02	03	04								20230601		20230601	0	NULL
4181069	강원특별자치도 춘천시 효자1동	효자1동	3	854	0	4181000	6530000	4181000	02	03	04								20230601		20230601	0	NULL
4181070	강원특별자치도 춘천시 효자2동	효자2동	3	864	0	4181000	6530000	4181000	02	03	04								20230601		20230601	0	NULL
4181071	강원특별자치도 춘천시 효자3동	효자3동	3	874	0	4181000	6530000	4181000	02	03	04								20230601		20230601	0	NULL
4181072	강원특별자치도 춘천시 석사동	석사동	3	884	0	4181000	6530000	4181000	02	03	04								20230601		20230601	0	NULL
4181073	강원특별자치도 춘천시 퇴계동	퇴계동	3	894	0	4181000	6530000	4181000	02	03	04								20230601		20230601	0	NULL
4181074	강원특별자치도 춘천시 강남동	강남동	3	904	0	4181000	6530000	4181000	02	03	04								20230601		20230601	0	NULL
4181075	강원특별자치도 춘천시 신사우동	신사우동	3	914	0	4181000	6530000	4181000	02	03	04								20230601		20230601	0	NULL
4181076	강원특별자치도 춘천시 춘천시의회	춘천시의회	3	924	1	4181000	6530000	4181000	02	04	01								20230601		20230601	0	NULL
4181077	강원특별자치도 춘천시 춘천시의회 춘천시의회사무국	춘천시의회사무국	4	940	0	4181076	6530000	4181000	02	04	02								20230601		20230601	0	NULL
4181078	강원특별자치도 춘천시 소통담당관	소통담당관	3	043	0	4181000	6530000	4181000	02	10	02								20250102	20250113	20250131	1	NULL
4181079	강원특별자치도 춘천시 재난안전담당관	재난안전담당관	3	040	0	4181000	6530000	4181000	02	10	02								20230601		20230601	0	NULL
4181080	강원특별자치도 춘천시 경제진흥국	경제진흥국	3	056	0	4181000	6530000	4181000	02	09	03								20230601		20230601	0	NULL
4181081	강원특별자치도 춘천시 경제진흥국 경제정책과	경제정책과	4	062	0	4181080	6530000	4181000	02	09	05								20230601		20230601	0	NULL
4181082	강원특별자치도 춘천시 경제진흥국 투자유치과	투자유치과	4	064	0	4181080	6530000	4181000	02	09	05								20230601		20230601	0	NULL
4181083	강원특별자치도 춘천시 경제진흥국 기업지원과	기업지원과	4	066	0	4181080	6530000	4181000	02	09	05								20230601		20230601	0	NULL
4181084	강원특별자치도 춘천시 경제진흥국 전략산업과	전략산업과	4	074	0	4181080	6530000	4181000	02	09	05								20250102	20250113	20250131	1	NULL
4181085	강원특별자치도 춘천시 경제진흥국 디지털산업과	디지털산업과	4	074	0	4181080	6530000	4181000	02	09	05								20250102	20250113	20250131	1	NULL
4181086	강원특별자치도 춘천시 경제진흥국 교육도시과	교육도시과	4	072	0	4181080	6530000	4181000	02	09	05								20230601		20230601	0	NULL
4181087	강원특별자치도 춘천시 경제진흥국 산학협력과	산학협력과	4	074	0	4181080	6530000	4181000	02	09	05								20250102	20250113	20250131	1	NULL
4181088	강원특별자치도 춘천시 문화환경국	문화환경국	3	066	1	4181000	6530000	4181000	02	09	03								20230601		20230601	0	NULL
4181089	강원특별자치도 춘천시 문화환경국 문화예술과	문화예술과	4	072	1	4181088	6530000	4181000	02	09	05								20230601		20230601	0	NULL
4181090	강원특별자치도 춘천시 문화환경국 관광정책과	관광정책과	4	074	1	4181088	6530000	4181000	02	09	05								20230601		20230601	0	NULL
4181091	강원특별자치도 춘천시 문화환경국 관광개발과	관광개발과	4	076	1	4181088	6530000	4181000	02	09	05								20230601		20230601	0	NULL
4181092	강원특별자치도 춘천시 문화환경국 환경정책과	환경정책과	4	078	1	4181088	6530000	4181000	02	09	05								20230601		20230601	0	NULL
4181093	강원특별자치도 춘천시 문화환경국 기후에너지과	기후에너지과	4	080	1	4181088	6530000	4181000	02	09	05								20230601		20230601	0	NULL
4181094	강원특별자치도 춘천시 문화환경국 자원순환과	자원순환과	4	082	1	4181088	6530000	4181000	02	09	05								20230601		20230601	0	NULL
4181095	강원특별자치도 춘천시 문화환경국 녹지공원과	녹지공원과	4	084	1	4181088	6530000	4181000	02	09	05								20250102	20250113	20250131	1	NULL
4181096	강원특별자치도 춘천시 도시건설국	도시건설국	3	088	1	4181000	6530000	4181000	02	09	03								20250102	20250113	20250131	1	NULL
4181097	강원특별자치도 춘천시 도시건설국 도시계획과	도시계획과	4	092	1	4181096	6530000	4181000	02	09	05								20250102	20250113	20250131	1	NULL
4181098	강원특별자치도 춘천시 도시건설국 건설과	건설과	4	092	1	4181096	6530000	4181000	02	09	05								20250102	20250113	20250131	1	NULL
4181099	강원특별자치도 춘천시 도시건설국 도로과	도로과	4	092	1	4181096	6530000	4181000	02	09	05								20250102	20250113	20250131	1	NULL
4181100	강원특별자치도 춘천시 도시건설국 건축과	건축과	4	092	1	4181096	6530000	4181000	02	09	05								20250102	20250113	20250131	1	NULL
4181101	강원특별자치도 춘천시 도시건설국 공동주택과	공동주택과	4	092	1	4181096	6530000	4181000	02	09	05								20250102	20250113	20250131	1	NULL
4181102	강원특별자치도 춘천시 도시건설국 도시재생과	도시재생과	4	092	1	4181096	6530000	4181000	02	09	05								20250102	20250113	20250131	1	NULL
4181103	강원특별자치도 춘천시 도시건설국 교통과	교통과	4	092	1	4181096	6530000	4181000	02	09	05								20250102	20250113	20250131	1	NULL
4181104	강원특별자치도 춘천시 도시건설국 토지정보과	토지정보과	4	092	1	4181096	6530000	4181000	02	09	05								20250102	20250113	20250131	1	NULL
4181105	강원특별자치도 춘천시 도시건설국 대중교통추진단	대중교통추진단	4	092	1	4181096	6530000	4181000	02	09	09								20230601	20240115	20240116	1	NULL
4181106	강원특별자치도 춘천시 문화환경국 정원도시추진단	정원도시추진단	4	084	1	4181088	6530000	4181000	02	09	09								20250102	20250113	20250131	1	NULL
4181107	강원특별자치도 춘천시 경제진흥국 미래·혁신추진단	미래·혁신추진단	4	074	1	4181080	6530000	4181000	02	09	09								20250102	20250113	20250131	1	NULL
4181108	강원특별자치도 춘천시 스마트도시국	스마트도시국	3	073	3	4181000	6530000	4181000	02	09	03								20250111		20250110	0	NULL
4181109	강원특별자치도 춘천시 건설국	건설국	3	078	4	4181000	6530000	4181000	02	09	03								20250111		20250110	0	NULL
4181110	강원특별자치도 춘천시 홍보담당관	홍보담당관	3	036	0	4181000	6530000	4181000	02	10	02								20250111		20250110	0	NULL
4181111	강원특별자치도 춘천시 국제협력관	국제협력관	3	043	0	4181000	6530000	4181000	02	10	02								20250111		20250110	0	NULL
4181112	강원특별자치도 춘천시 기획행정국 공유재산정책과	공유재산정책과	4	066	1	4181007	6530000	4181000	02	09	05								20250111		20250110	0	NULL
4181113	강원특별자치도 춘천시 경제진흥국 첨단산업과	첨단산업과	4	074	0	4181080	6530000	4181000	02	09	05								20250111		20250110	0	NULL
4181114	강원특별자치도 춘천시 경제진흥국 디지털정책과	디지털정책과	4	074	0	4181080	6530000	4181000	02	09	05								20250111		20250110	0	NULL
4181115	강원특별자치도 춘천시 복지국 통합돌봄과	통합돌봄과	4	093	1	4181016	6530000	4181000	02	09	05								20250111		20250110	0	NULL
4181116	강원특별자치도 춘천시 복지국 고령사회정책과	고령사회정책과	4	093	1	4181016	6530000	4181000	02	09	05								20250111		20250110	0	NULL
4181117	강원특별자치도 춘천시 복지국 아동정책과	아동정책과	4	093	1	4181016	6530000	4181000	02	09	05								20250111		20250110	0	NULL
4181118	강원특별자치도 춘천시 농업기술센터 농산물유통과	농산물유통과	4	106	1	4181023	6530000	4181000	02	05	01								20250111		20250110	0	NULL
4181119	강원특별자치도 춘천시 농업기술센터 푸드테크산업과	푸드테크산업과	4	108	1	4181023	6530000	4181000	02	05	01								20250111		20250110	0	NULL
4181120	강원특별자치도 춘천시 보건소 식품의약과	식품의약과	4	114	1	4181030	6530000	4181000	02	05	04								20250111		20250110	0	NULL
4181121	강원특별자치도 춘천시 보건소 마음건강과	마음건강과	4	118	1	4181030	6530000	4181000	02	05	04								20250111		20250110	0	NULL
4181122	강원특별자치도 춘천시 스마트도시국 도시계획과	도시계획과	4	130	3	4181108	6530000	4181000	02	09	05								20250111		20250110	0	NULL
4181123	강원특별자치도 춘천시 스마트도시국 스마트도시과	스마트도시과	4	134	3	4181108	6530000	4181000	02	09	05								20250111		20250110	0	NULL
4181124	강원특별자치도 춘천시 스마트도시국 도시재생과	도시재생과	4	136	3	4181108	6530000	4181000	02	09	05								20250111		20250110	0	NULL
4181125	강원특별자치도 춘천시 스마트도시국 도로과	도로과	4	138	3	4181108	6530000	4181000	02	09	05								20250111		20250110	0	NULL
4181126	강원특별자치도 춘천시 스마트도시국 공동주택과	공동주택과	4	140	3	4181108	6530000	4181000	02	09	05								20250111		20250110	0	NULL
4181127	강원특별자치도 춘천시 건설국 건설과	건설과	4	001	4	4181109	6530000	4181000	02	09	05								20250111		20250110	0	NULL
4181128	강원특별자치도 춘천시 건설국 건축과	건축과	4	002	4	4181109	6530000	4181000	02	09	05								20250111		20250110	0	NULL
4181129	강원특별자치도 춘천시 건설국 교통과	교통과	4	003	4	4181109	6530000	4181000	02	09	05								20250111		20250110	0	NULL
4181130	강원특별자치도 춘천시 건설국 녹지정원과	녹지정원과	4	004	4	4181109	6530000	4181000	02	09	05								20250111		20250110	0	NULL
4181131	강원특별자치도 춘천시 건설국 토지정보과	토지정보과	4	005	4	4181109	6530000	4181000	02	09	05								20250111		20250110	0	NULL
4181132	강원특별자치도 춘천시 보건소 마음건강과 치매안심센터	치매안심센터	5	001	0	4181121	6530000	4181000	02	05	04								20250111		20250110	0	NULL
4191000	강원특별자치도 원주시	원주시	2	464	0	6530000	6530000	4191000	02	02	02		42130000	4213010800	원주시청	001850001	0371-742-2111	0371-741-2600	20230601		20230601	0	NULL
4191001	강원특별자치도 원주시 시장	시장	3	001	0	4191000	6530000	4191000	02	08	00								20230601		20230601	0	NULL
4191002	강원특별자치도 원주시 부시장	부시장	3	002	0	4191000	6530000	4191000	02	09	01								20230601		20230601	0	NULL
4191003	강원특별자치도 원주시 시정홍보실	시정홍보실	3	003	1	4191000	6530000	4191000	02	10	02								20230601		20230601	0	NULL
4191004	강원특별자치도 원주시 감사관	감사관	3	004	1	4191000	6530000	4191000	02	10	01								20230601		20230601	0	NULL
4191005	강원특별자치도 원주시 경제국	경제국	3	005	1	4191000	6530000	4191000	02	09	03								20230501		20240629	0	NULL
4191006	강원특별자치도 원주시 경제국 경제진흥과	경제진흥과	4	001	1	4191005	6530000	4191000	02	09	05								20230601		20230601	0	NULL
4191007	강원특별자치도 원주시 경제국 기업지원일자리과	기업지원일자리과	4	002	1	4191005	6530000	4191000	02	09	05								20230601		20230601	0	NULL
4191008	강원특별자치도 원주시 경제국 투자유치과	투자유치과	4	003	1	4191005	6530000	4191000	02	09	05								20230601		20230601	0	NULL
4191009	강원특별자치도 원주시 경제국 첨단산업과	첨단산업과	4	004	1	4191005	6530000	4191000	02	09	05								20230601		20230601	0	NULL
4191010	강원특별자치도 원주시 경제국 지역개발과	지역개발과	4	005	1	4191005	6530000	4191000	02	09	05								20230601		20230601	0	NULL
4191011	강원특별자치도 원주시 환경국	환경국	3	007	1	4191000	6530000	4191000	02	09	03								20230501		20240629	0	NULL
4191012	강원특별자치도 원주시 환경국 기후에너지과	기후에너지과	4	008	1	4191011	6530000	4191000	02	09	05								20230501	20240712	20240724	1	NULL
4191013	강원특별자치도 원주시 환경국 환경과	환경과	4	001	1	4191011	6530000	4191000	02	09	05								20230501		20240701	0	NULL
4191014	강원특별자치도 원주시 환경국 생활자원과	생활자원과	4	004	1	4191011	6530000	4191000	02	09	05								20230501	20230715	20230812	1	NULL
4191015	강원특별자치도 원주시 환경국 공원녹지과	공원녹지과	4	004	1	4191011	6530000	4191000	02	09	05								20230501		20230708	0	NULL
4191016	강원특별자치도 원주시 환경국 산림과	산림과	4	005	1	4191011	6530000	4191000	02	09	05								20230501		20230708	0	NULL
4191017	강원특별자치도 원주시 문화교통국	문화교통국	3	006	1	4191000	6530000	4191000	02	09	03								20230501	20240712	20240724	1	NULL
4191018	강원특별자치도 원주시 문화교통국 문화예술과	문화예술과	4	001	1	4191017	6530000	4191000	02	09	05								20230601	20240712	20240724	1	NULL
4191019	강원특별자치도 원주시 문화교통국 관광과	관광과	4	001	1	4191017	6530000	4191000	02	09	05								20230601	20240712	20240724	1	NULL
4191020	강원특별자치도 원주시 문화교통국 체육과	체육과	4	001	1	4191017	6530000	4191000	02	09	05								20230601	20240712	20240724	1	NULL
4191021	강원특별자치도 원주시 문화교통국 도시재생과	도시재생과	4	001	1	4191017	6530000	4191000	02	09	05								20230601	20240712	20240724	1	NULL
4191022	강원특별자치도 원주시 문화교통국 교통행정과	교통행정과	4	001	1	4191017	6530000	4191000	02	09	05								20230601	20240712	20240724	1	NULL
4191023	강원특별자치도 원주시 문화교통국 대중교통과	대중교통과	4	001	1	4191017	6530000	4191000	02	09	05								20230601	20240712	20240724	1	NULL
4191024	강원특별자치도 원주시 복지국	복지국	3	006	1	4191000	6530000	4191000	02	09	03								20230501		20240629	0	NULL
4191025	강원특별자치도 원주시 복지국 복지정책과	복지정책과	4	001	1	4191024	6530000	4191000	02	09	05								20230601		20230601	0	NULL
4191026	강원특별자치도 원주시 복지국 보육아동과	보육아동과	4	002	1	4191024	6530000	4191000	02	09	05								20230601		20230601	0	NULL
4191027	강원특별자치도 원주시 복지국 생활보장과	생활보장과	4	003	1	4191024	6530000	4191000	02	09	05								20230601		20230601	0	NULL
4191028	강원특별자치도 원주시 복지국 경로장애인과	경로장애인과	4	006	1	4191024	6530000	4191000	02	09	05								20230501	20240712	20240724	1	NULL
4191029	강원특별자치도 원주시 복지국 여성가족과	여성가족과	4	005	1	4191024	6530000	4191000	02	09	05								20230601		20230601	0	NULL
4191030	강원특별자치도 원주시 복지국 민원과	민원과	4	006	1	4191024	6530000	4191000	02	09	05								20230601	20240712	20240724	1	NULL
4191031	강원특별자치도 원주시 복지국 토지관리과	토지관리과	4	006	1	4191024	6530000	4191000	02	09	05								20230601	20240712	20240724	1	NULL
4191032	강원특별자치도 원주시 도시국	도시국	3	007	1	4191000	6530000	4191000	02	09	03								20230601		20230601	0	NULL
4191033	강원특별자치도 원주시 도시국 안전총괄과	안전총괄과	4	009	1	4191032	6530000	4191000	02	09	05								20230501	20240712	20240724	1	NULL
4191034	강원특별자치도 원주시 도시국 건설방재과	건설방재과	4	002	1	4191032	6530000	4191000	02	09	05								20230601	20230715	20230812	1	NULL
