기관코드	전체기관명	최하위기관명	차수	서열	소속기관차수	차상위기관코드	최상위기관코드	대표기관코드	유형분류_대	유형분류_중	유형분류_소	우편번호	행정동코드	소재지코드	나머지주소	지번	전화번호	팩스번호	생성일자	폐지일자	변경일자	존폐여부	이전기관코드
6280581	인천광역시 경제자유구역청 옴부즈만	옴부즈만	3	003	NULL	6280548	6280000	6280000	02	09	05		NULL	NULL	NULL	0	NULL	NULL	20031217	20100830	20110112	1	NULL
6280582	인천광역시 인천전문대 부설기관	부설기관	3	007	NULL	6280256	6280000	6280000	02	05	08		NULL	NULL	NULL	0	NULL	NULL	20031223	20100301	20100318	1	NULL
6280583	인천광역시 인천전문대 부설기관 평생교육원	평생교육원	4	004	0	6280582	6280000	6280000	02	05	08		NULL	NULL	NULL	000000000	NULL	NULL	20031223	20100301	20100318	1	NULL
6280584	인천광역시 인천전문대 부설기관 창업보육센터	창업보육센터	4	004	0	6280582	6280000	6280000	02	04	NULL		NULL	NULL	NULL	000000000	NULL	NULL	20031223	20031229	20031229	1	NULL
6280585	인천광역시 문화관광체육국 관광진흥과	관광진흥과	3	025	0	6280497	6280000	6280000	02	09	05		NULL	NULL	NULL	NULL	NULL	NULL	20000927	20190805	20190822	1	6280501
6280586	인천광역시 경제통상국 과학기술과	과학기술과	3	033	1	6280022	6280000	6280000	02	09	05		NULL	NULL	NULL	NULL	NULL	NULL	20050426	20100728	20100803	1	NULL
6280587	인천광역시 건설교통국 하천하수과	하천하수과	3	008	NULL	6280491	6280000	6280000	02	09	05		NULL	NULL	NULL	0	NULL	NULL	20040101	20050201	20050131	1	NULL
6280588	인천광역시 인천대학교 기획처 송도이전기획과	송도이전기획과	4	003	0	6280276	6280000	6280000	02	05	07		NULL	NULL	NULL	000000000	NULL	NULL	20040101	20070423	20070419	1	NULL
6280589	인천광역시 인천대학교 대학원 동북아물류대학원	동북아물류대학원	4	001	0	6280279	6280000	6280000	02	05	07		NULL	NULL	NULL	NULL	NULL	NULL	19790101	20130119	20130122	1	NULL
6280590	인천광역시 경제통상국 국제통상투자과	국제통상투자과	3	001	0	6280022	6280000	6280000	02	09	05		NULL	NULL	NULL	0	NULL	NULL	19980918	20040614	20040614	1	6280024
6280591	인천광역시 인천전문대 사무국 회계과	회계과	4	004	0	6280327	6280000	6280000	02	05	08		NULL	NULL	NULL	000000000	NULL	NULL	19940301	20100301	20100320	1	6280329
6280592	인천광역시 인천전문대 기획예산처	기획예산처	3	002	0	6280256	6280000	6280000	02	05	08		NULL	NULL	NULL	000000000	NULL	NULL	19950213	20100301	20100322	1	6280317
6280593	인천광역시 인천전문대 기획예산처 기획예산과	기획예산과	4	004	0	6280592	6280000	6280000	02	05	08		NULL	NULL	NULL	000000000	NULL	NULL	19950213	20100301	20100320	1	6280326
6280594	인천광역시 인천전문대 산학협력처	산학협력처	3	002	0	6280256	6280000	6280000	02	05	08		NULL	NULL	NULL	000000000	NULL	NULL	19940301	20100301	20100322	1	6280316
6280595	인천광역시 인천전문대 산학협력처 산학진흥과	산학진흥과	4	003	0	6280594	6280000	6280000	02	05	08		NULL	NULL	NULL	000000000	NULL	NULL	19940301	20100301	20100320	1	6280325
6280596	인천광역시 인천전문대 산학협력처 취업지원과	취업지원과	4	004	0	6280594	6280000	6280000	02	05	08		NULL	NULL	NULL	000000000	NULL	NULL	19940301	20100301	20100320	1	6280325
6280597	인천광역시 인천전문대 교학처	교학처	3	002	0	6280256	6280000	6280000	02	05	08		NULL	NULL	NULL	000000000	NULL	NULL	19940301	20100301	20100322	1	6280315
6280598	인천광역시 인천전문대 교학처 교무과	교무과	4	004	0	6280597	6280000	6280000	02	05	08		NULL	NULL	NULL	000000000	NULL	NULL	19940301	20100301	20100320	1	6280323
6280599	인천광역시 인천전문대 교학처 학생과	학생과	4	004	0	6280597	6280000	6280000	02	05	08		NULL	NULL	NULL	000000000	NULL	NULL	19940301	20100301	20100320	1	6280324
6280600	인천광역시 인천전문대 부속기관 대학언론	대학언론	4	003	0	6280321	6280000	6280000	02	05	08		NULL	NULL	NULL	000000000	NULL	NULL	19940301	20100301	20100318	1	6280332
6280601	인천광역시 인천전문대 부속기관 정보진흥원	정보진흥원	4	003	0	6280321	6280000	6280000	02	05	08		NULL	28000	NULL	000000000	NULL	NULL	19940301	20100301	20100320	1	6280331
6280602	인천광역시 인천전문대 부속기관 체육진흥원	체육진흥원	4	003	0	6280321	6280000	6280000	02	05	08		NULL	28000	NULL	000000000	NULL	NULL	20031229	20100301	20100318	1	6280331
6280603	인천광역시 인천전문대 부설기관 산학협력단	산학협력단	4	004	0	6280582	6280000	6280000	02	05	08		NULL	NULL	NULL	000000000	NULL	NULL	20031229	20100301	20100318	1	NULL
6280604	인천광역시 인천전문대 부설기관 보육교사교육원	보육교사교육원	4	004	0	6280582	6280000	6280000	02	05	08		NULL	NULL	NULL	000000000	NULL	NULL	20031229	20100301	20100318	1	NULL
6280605	인천광역시 의회사무처 의회운영전문위원	의회운영전문위원	3	005	0	6280119	6280000	6280000	02	04	01								20050725		20240725	0	NULL
6280606	인천광역시 의회사무처 기획행정전문위원	기획행정전문위원	3	005	0	6280119	6280000	6280000	02	04	01		NULL	28000	NULL	000000000	NULL	NULL	20040205	20210302	20210302	1	NULL
6280607	인천광역시 의회사무처 문교사회전문위원	문교사회전문위원	3	005	0	6280119	6280000	6280000	02	04	01		NULL	28000	NULL	000000000	NULL	NULL	20040205	20100701	20100708	1	NULL
6280608	인천광역시 의회사무처 산업전문위원	산업전문위원	3	009	0	6280119	6280000	6280000	02	04	01		NULL	NULL	NULL	NULL	NULL	NULL	20140701	20140701	20140725	1	NULL
6280609	인천광역시 의회사무처 건설교통전문위원	건설교통전문위원	3	009	0	6280119	6280000	6280000	02	04	01		NULL	NULL	NULL	000000000	NULL	NULL	20040205	NULL	20070102	0	NULL
6280610	인천광역시 인천대학교 부설연구소 도시건축연구소	도시건축연구소	4	018	0	6280281	6280000	6280000	02	05	07		NULL	NULL	NULL	0	NULL	NULL	20040402	20130118	20130121	1	NULL
6280611	인천광역시 인천대학교 부설연구소 동북아전자물류연구센터	동북아전자물류연구센터	4	003	0	6280281	6280000	6280000	02	05	07		NULL	NULL	NULL	0	NULL	NULL	20040402	20090205	20090206	1	NULL
6280612	인천광역시 인천대학교 부설연구소 미디어정보교육원	미디어정보교육원	4	003	0	6280281	6280000	6280000	02	05	07		NULL	NULL	NULL	0	NULL	NULL	20040402	20130118	20130121	1	NULL
6280613	인천광역시 인천대학교 부설연구소 인천대기계전자TIC	인천대기계전자TIC	4	003	0	6280281	6280000	6280000	02	05	07		NULL	NULL	NULL	0	NULL	NULL	20040402	20090205	20090206	1	NULL
6280614	인천광역시 인천대학교 부설연구소 인천과학영재교육원	인천과학영재교육원	4	003	0	6280281	6280000	6280000	02	05	07		NULL	NULL	NULL	0	NULL	NULL	20040402	20110412	20040913	1	NULL
6280615	인천광역시 인천대학교 부설연구소 인천학연구원	인천학연구원	4	003	0	6280281	6280000	6280000	02	05	07		NULL	NULL	NULL	0	NULL	NULL	20040402	20130118	20130121	1	NULL
6280616	인천광역시 인천대학교 부설연구소 중국학연구소	중국학연구소	4	003	0	6280281	6280000	6280000	02	05	07		NULL	NULL	NULL	0	NULL	NULL	20040402	20130118	20130121	1	NULL
6280617	인천광역시 인천대학교 부설연구소 기초과학연구센터	기초과학연구센터	4	003	0	6280281	6280000	6280000	02	05	07		NULL	NULL	NULL	0	NULL	NULL	20040402	20130118	20130121	1	NULL
6280618	인천광역시 인천대학교 부설연구소 생물자원환경연구소	생물자원환경연구소	4	003	0	6280281	6280000	6280000	02	05	07		NULL	NULL	NULL	0	NULL	NULL	20040402	20130118	20130121	1	NULL
6280620	인천광역시 인천대학교 대학 인문대학 국어국문학과	국어국문학과	5	003	0	6280403	6280000	6280000	02	05	07		NULL	NULL	NULL	0	NULL	NULL	19790901	20130118	20130121	1	NULL
6280621	인천광역시 인천대학교 대학 인문대학 영어영문학과	영어영문학과	5	003	0	6280403	6280000	6280000	02	05	07		NULL	NULL	NULL	0	NULL	NULL	19790901	20130118	20130121	1	NULL
6280622	인천광역시 인천대학교 대학 인문대학 일어일문학과	일어일문학과	5	003	0	6280403	6280000	6280000	02	05	07		NULL	NULL	NULL	0	NULL	NULL	19801001	20130118	20130121	1	NULL
6280623	인천광역시 인천대학교 대학 인문대학 불어불문학과	불어불문학과	5	003	0	6280403	6280000	6280000	02	05	07		NULL	NULL	NULL	0	NULL	NULL	19801001	20130118	20130121	1	NULL
6280624	인천광역시 인천대학교 대학 인문대학 독어독문학과	독어독문학과	5	003	0	6280403	6280000	6280000	02	05	07		NULL	NULL	NULL	0	NULL	NULL	19790901	20130118	20130121	1	NULL
6280625	인천광역시 인천대학교 대학 인문대학 중어중문학과	중어중문학과	5	004	0	6280403	6280000	6280000	02	05	07		NULL	NULL	NULL	0	NULL	NULL	20010701	20100301	20100429	1	NULL
6280626	인천광역시 인천대학교 대학 사회과학대학 행정학과	행정학과	5	003	0	6280405	6280000	6280000	02	05	07		NULL	28000	NULL	0	NULL	NULL	19811001	20130118	20130121	1	NULL
6280627	인천광역시 인천대학교 대학 사회과학대학 신문방송학과	신문방송학과	5	016	0	6280405	6280000	6280000	02	05	07		NULL	NULL	NULL	NULL	NULL	NULL	19971101	20130118	20130121	1	NULL
6280628	인천광역시 인천대학교 대학 사회과학대학 국민윤리학과	국민윤리학과	5	005	NULL	6280405	6280000	6280000	02	05	07		NULL	28000	NULL	0	NULL	NULL	19801001	20100301	20100309	1	6280628
6280629	인천광역시 인천대학교 대학 사회과학대학 정치외교학과	정치외교학과	5	012	0	6280405	6280000	6280000	02	05	07		NULL	NULL	NULL	NULL	NULL	NULL	19801001	20130118	20130121	1	NULL
6280630	인천광역시 인천대학교 대학 자연과학대학 수학과	수학과	5	004	0	6280404	6280000	6280000	02	05	07		NULL	28000	NULL	0	NULL	NULL	19790901	20130118	20130121	1	NULL
6280631	인천광역시 인천대학교 대학 자연과학대학 물리학과	물리학과	5	004	0	6280404	6280000	6280000	02	05	07		NULL	28000	NULL	0	NULL	NULL	19790901	20130118	20130121	1	NULL
6280632	인천광역시 인천대학교 대학 자연과학대학 화학과	화학과	5	004	0	6280404	6280000	6280000	02	05	07		NULL	28000	NULL	0	NULL	NULL	19790901	20130118	20130121	1	NULL
6280633	인천광역시 인천대학교 대학 자연과학대학 생물학과	생물학과	5	004	0	6280404	6280000	6280000	02	05	07		NULL	28000	NULL	0	NULL	NULL	19790901	20100421	20100421	1	NULL
6280634	인천광역시 인천대학교 대학 자연과학대학 소비자아동학과	소비자아동학과	5	004	0	6280404	6280000	6280000	02	05	07		NULL	28000	NULL	0	NULL	NULL	20000101	20130118	20130121	1	NULL
6280635	인천광역시 인천대학교 대학 자연과학대학 패션산업학과	패션산업학과	5	004	0	6280404	6280000	6280000	02	05	07		NULL	28000	NULL	0	NULL	NULL	20010701	20130118	20130121	1	NULL
6280636	인천광역시 인천대학교 대학 법과대학 법학과	법학과	5	004	0	6280406	6280000	6280000	02	05	07		NULL	28000	NULL	0	NULL	NULL	19971101	20130118	20130121	1	NULL
6280637	인천광역시 인천대학교 대학 법과대학 법학과(야)	법학과(야)	5	004	0	6280406	6280000	6280000	02	05	07		NULL	28000	NULL	0	NULL	NULL	19971101	20100301	20100422	1	NULL
6280638	인천광역시 인천대학교 대학 동북아국제통상대학 동북아통상학부	동북아통상학부	5	005	NULL	6280409	6280000	6280000	02	05	07		NULL	28000	NULL	0	NULL	NULL	19971101	20100301	20100421	1	6280638
6280639	인천광역시 인천대학교 대학 예체능대학 미술학과	미술학과	5	003	0	6280410	6280000	6280000	02	05	07		NULL	28000	NULL	0	NULL	NULL	19801001	20100301	20100423	1	NULL
6280640	인천광역시 인천대학교 대학 예체능대학 체육학과	체육학과	5	004	0	6280410	6280000	6280000	02	05	07		NULL	28000	NULL	0	NULL	NULL	19801001	20100301	20100423	1	NULL
6280641	인천광역시 인천대학교 대학 예체능대학 생활체육학과	생활체육학과	5	004	0	6280410	6280000	6280000	02	05	07		NULL	28000	NULL	0	NULL	NULL	20010701	20100301	20100423	1	NULL
6280642	인천광역시 인천대학교 대학 정보기술대학 컴퓨터공학과	컴퓨터공학과	5	003	0	6280547	6280000	6280000	02	05	07		NULL	28000	NULL	0	NULL	NULL	20010701	20100301	20100421	1	NULL
6280643	인천광역시 인천대학교 대학 정보기술대학 컴퓨터공학과(야)	컴퓨터공학과(야)	5	004	0	6280547	6280000	6280000	02	05	07		NULL	28000	NULL	0	NULL	NULL	20010701	20130118	20130121	1	NULL
6280644	인천광역시 인천대학교 대학 정보기술대학 정보통신공학과	정보통신공학과	5	004	0	6280547	6280000	6280000	02	05	07		NULL	28000	NULL	0	NULL	NULL	19871001	20130118	20130121	1	NULL
6280645	인천광역시 인천대학교 대학 정보기술대학 멀티미디어시스템공학과	멀티미디어시스템공학과	5	004	0	6280547	6280000	6280000	02	05	07		NULL	28000	NULL	0	NULL	NULL	20000801	20100301	20100421	1	NULL
6280646	인천광역시 인천대학교 대학 경상대학 경영학부	경영학부	5	005	NULL	6280408	6280000	6280000	02	05	07		NULL	28000	NULL	0	NULL	NULL	19801001	20060301	20060228	1	6280646
6280647	인천광역시 인천대학교 대학 경상대학 경영학부(야)	경영학부(야)	5	005	NULL	6280408	6280000	6280000	02	05	07		NULL	28000	NULL	0	NULL	NULL	19801001	20060301	20060228	1	6280647
6280648	인천광역시 인천대학교 대학 경상대학 경제학과	경제학과	5	005	NULL	6280408	6280000	6280000	02	05	07		NULL	28000	NULL	0	NULL	NULL	19801001	20060301	20060228	1	6280648
6280649	인천광역시 인천대학교 대학 경상대학 경제학과(야)	경제학과(야)	5	005	NULL	6280408	6280000	6280000	02	05	07		NULL	28000	NULL	0	NULL	NULL	19801001	20060301	20060228	1	6280649
6280650	인천광역시 인천대학교 대학 경상대학 무역학과	무역학과	5	005	NULL	6280408	6280000	6280000	02	05	07		NULL	28000	NULL	0	NULL	NULL	19801001	20060301	20060228	1	6280650
6280651	인천광역시 인천대학교 대학 경상대학 무역학과(야)	무역학과(야)	5	005	NULL	6280408	6280000	6280000	02	05	07		NULL	28000	NULL	0	NULL	NULL	19801001	20060301	20060228	1	6280651
6280652	인천광역시 인천대학교 대학 공과대학 기계공학과	기계공학과	5	008	0	6280407	6280000	6280000	02	05	07		NULL	NULL	NULL	NULL	NULL	NULL	19940301	20100301	20100422	1	NULL
6280653	인천광역시 인천대학교 대학 공과대학 기계공학과(야)	기계공학과(야)	5	012	0	6280407	6280000	6280000	02	05	07		NULL	NULL	NULL	NULL	NULL	NULL	19940301	20130118	20130121	1	NULL
6280654	인천광역시 인천대학교 대학 공과대학 전기공학과	전기공학과	5	016	0	6280407	6280000	6280000	02	05	07		NULL	NULL	NULL	NULL	NULL	NULL	19801001	20130118	20130121	1	NULL
6280655	인천광역시 인천대학교 대학 공과대학 전자공학과	전자공학과	5	020	0	6280407	6280000	6280000	02	05	07		NULL	NULL	NULL	NULL	NULL	NULL	20010701	20130118	20130121	1	NULL
6280656	인천광역시 인천대학교 대학 공과대학 전자공학과(야)	전자공학과(야)	5	024	0	6280407	6280000	6280000	02	05	07		NULL	NULL	NULL	NULL	NULL	NULL	19790101	20130118	20130121	1	NULL
6280657	인천광역시 인천대학교 대학 공과대학 토목환경시스템공학과	토목환경시스템공학과	5	007	0	6280407	6280000	6280000	02	05	07		NULL	28000	NULL	0	NULL	NULL	20000801	20100301	20100421	1	NULL
6280658	인천광역시 인천대학교 대학 공과대학 건축공학과	건축공학과	5	007	0	6280407	6280000	6280000	02	05	07		NULL	28000	NULL	0	NULL	NULL	19790101	20100301	20100421	1	NULL
6280659	인천광역시 인천대학교 대학 공과대학 산업공학과	산업공학과	5	008	NULL	6280407	6280000	6280000	02	05	07		NULL	28000	NULL	0	NULL	NULL	19881101	20100301	20100421	1	6280659
6280660	인천광역시 인천대학교 대학 공과대학 산업공학과(야)	산업공학과(야)	5	008	NULL	6280407	6280000	6280000	02	05	07		NULL	28000	NULL	0	NULL	NULL	19881101	20100301	20100421	1	6280660
6280661	인천광역시 인천대학교 대학 공과대학 신소재공학과	신소재공학과	5	040	1	6280407	6280000	6280000	02	05	07		NULL	NULL	NULL	NULL	NULL	NULL	20100301	20130118	20130121	1	NULL
6280662	인천광역시 인천대학교 대학 공과대학 안전공학과	안전공학과	5	037	1	6280407	6280000	6280000	02	05	07		NULL	NULL	NULL	NULL	NULL	NULL	19790901	20130121	20130122	1	NULL
6280663	인천광역시 인천전문대 학부 공학부 디지털정보전자과	디지털정보전자과	5	003	0	6280338	6280000	6280000	02	05	08		NULL	NULL	NULL	0	NULL	NULL	20040422	20050101	20050107	1	NULL
6280664	인천광역시 인천전문대 학부 공학부 컴퓨터자동화기계과	컴퓨터자동화기계과	5	002	0	6280338	6280000	6280000	02	05	08		NULL	NULL	NULL	0	NULL	NULL	20040422	20080403	20080407	1	NULL
6280665	인천광역시 인천대학교 총장	총장	3	000	0	6280255	6280000	6280000	02	05	07		NULL	NULL	NULL	0	NULL	NULL	20040518	20130119	20130121	1	NULL
6280666	인천광역시 기획관리실 혁신분권담당관	혁신분권담당관	3	001	0	6280007	6280000	6280000	02	10	02		NULL	NULL	NULL	0	NULL	NULL	20040614	20080310	20080313	1	NULL
6280667	인천광역시 경제통상국 국제통상과	국제통상과	3	001	NULL	6280022	6280000	6280000	02	09	05		NULL	NULL	NULL	0	NULL	NULL	20040614	20050201	20050131	1	NULL
6280668	인천광역시 근로자문화센터	근로자문화센터	2	003	0	6280000	6280000	6280000	02	06	01		NULL	28000	NULL	0	NULL	NULL	20040614	20090330	20091030	1	NULL
6280669	인천광역시 도시철도건설본부	도시철도건설본부	2	068	0	6280000	6280000	6280000	02	06	02						032-440-2540	032-440-2599	20040614		20230302	0	NULL
6280670	인천광역시 도시철도건설본부 관리부	관리부	3	001	0	6280669	6280000	6280000	02	06	04		NULL	NULL	NULL	NULL	032-440-2020	032-440-2029	19950101	20230221	20230222	1	NULL
6280671	인천광역시 도시철도건설본부 공사시설부	공사시설부	3	001	0	6280669	6280000	6280000	02	06	04		NULL	NULL	NULL	NULL	NULL	NULL	20030616	20091109	20091109	1	NULL
6280672	인천광역시 도시철도건설본부 기전부	기전부	3	010	0	6280669	6280000	6280000	02	06	04								20160701		20230302	0	NULL
6280673	인천광역시 도시철도건설본부 관리부 관리과	관리과	4	003	0	6280670	6280000	6280000	02	06	05		NULL	NULL	NULL	0	NULL	NULL	20040614	20070423	20070419	1	NULL
6280674	인천광역시 도시철도건설본부 관리부 재무과	재무과	4	004	0	6280670	6280000	6280000	02	06	05		NULL	NULL	NULL	0	NULL	NULL	20040614	20070423	20070419	1	NULL
6280675	인천광역시 도시철도건설본부 공사시설부 공사기획과	공사기획과	4	003	0	6280671	6280000	6280000	02	06	05		NULL	NULL	NULL	0	NULL	NULL	20040614	20070423	20070419	1	NULL
6280676	인천광역시 도시철도건설본부 공사시설부 공사과	공사과	4	004	0	6280671	6280000	6280000	02	06	05		NULL	NULL	NULL	0	NULL	NULL	20040614	20070423	20070419	1	NULL
6280677	인천광역시 도시철도건설본부 공사시설부 건축과	건축과	4	004	0	6280671	6280000	6280000	02	06	05		NULL	NULL	NULL	0	NULL	NULL	20040614	20070423	20070419	1	NULL
6280678	인천광역시 도시철도건설본부 기전부 차량설비과	차량설비과	4	003	0	6280672	6280000	6280000	02	06	05		NULL	NULL	NULL	0	NULL	NULL	20040614	20070423	20070419	1	NULL
6280679	인천광역시 도시철도건설본부 기전부 전기전력과	전기전력과	4	004	0	6280672	6280000	6280000	02	06	05		NULL	NULL	NULL	0	NULL	NULL	20040614	20070423	20070419	1	NULL
6280680	인천광역시 도시철도건설본부 기전부 신호통신과	신호통신과	4	004	0	6280672	6280000	6280000	02	06	05		NULL	NULL	NULL	0	NULL	NULL	20040614	20070423	20070419	1	NULL
6280681	인천광역시 경제자유구역청 청장	청장	3	001	0	6280548	6280000	6280000	02	07	02				00				20050101		20230302	0	NULL
6280682	인천광역시 경제자유구역청 부청장	부청장	3	002	NULL	6280548	6280000	6280000	02	07	NULL		NULL	28	NULL	0	NULL	NULL	20041004	20050427	20060623	1	6280682
6280683	인천광역시 서부소방서 검암파출소	검암파출소	3	001	NULL	6280270	6280000	6280000	02	05	06		NULL	28000	NULL	0	NULL	NULL	20041108	20070423	20070420	1	NULL
6280684	인천광역시 상수도사업본부 연수수도사업소	연수수도사업소	3	008	2	6280191	6280000	6280000	02	06	01		NULL	NULL	NULL	0	NULL	NULL	20041108	20050201	20050222	1	NULL
6280685	인천광역시 건설교통국 교통관리과	교통관리과	3	005	NULL	6280491	6280000	6280000	02	01	04		NULL	NULL	NULL	0	NULL	NULL	20050101	20050201	20050131	1	6280496
6280686	인천광역시 인천전문대 학부 예체능학부 무도경호과	무도경호과	5	001	0	6280340	6280000	6280000	02	05	08		NULL	28	NULL	0	NULL	NULL	20050101	20080403	20080407	1	6280380
6280687	인천광역시 인천전문대 학부 예체능학부 공연예술계열	공연예술계열	5	001	0	6280340	6280000	6280000	02	05	08		NULL	28	NULL	0	NULL	NULL	20050101	20050108	20050108	1	6280381
6280688	인천광역시 인천전문대 학부 예체능학부 공연예술계열	공연예술계열	5	001	0	6280340	6280000	6280000	02	05	08		NULL	28000	NULL	0	NULL	NULL	20050101	20070326	20070326	1	6280381
6280689	인천광역시 인천전문대 학부 예체능학부 공연예술계열 무용전공	무용전공	6	010	0	6280688	6280000	6280000	02	05	08		NULL	28000	NULL	0	NULL	NULL	20050101	20070326	20070326	1	NULL
6280690	인천광역시 인천전문대 학부 예체능학부 공연예술계열 연기예술전공	연기예술전공	6	007	0	6280688	6280000	6280000	02	05	08		NULL	28000	NULL	0	NULL	NULL	20050101	20070326	20070326	1	NULL
6280691	인천광역시 인천전문대 학부 인문사회학부 중국어과	중국어과	5	001	0	6280339	6280000	6280000	02	05	08		NULL	28000	NULL	0	NULL	NULL	20050101	20100301	20100318	1	NULL
6280692	인천광역시 인천전문대 학부 공학부 환경화학과	환경화학과	5	005	0	6280338	6280000	6280000	02	05	08		NULL	28000	NULL	0	NULL	NULL	20050101	20100301	20100318	1	NULL
6280693	인천광역시 인천전문대 학부 공학부 IT계열	IT계열	5	005	0	6280338	6280000	6280000	02	05	08		NULL	28000	NULL	0	NULL	NULL	20050101	20100301	20100318	1	NULL
6280694	인천광역시 인천전문대 학부 공학부 IT계열 컴퓨터정보과	컴퓨터정보과	6	018	0	6280693	6280000	6280000	02	05	08		NULL	28000	NULL	0	NULL	NULL	20050101	20100301	20100318	1	NULL
6280695	인천광역시 인천전문대 학부 공학부 IT계열 컴퓨터애니메이션과	컴퓨터애니메이션과	6	018	0	6280693	6280000	6280000	02	05	08		NULL	28000	NULL	0	NULL	NULL	20050101	20080403	20080407	1	NULL
6280696	인천광역시 인천전문대 학부 공학부 IT계열 디지털정보전자과	디지털정보전자과	6	018	0	6280693	6280000	6280000	02	05	08		NULL	28000	NULL	0	NULL	NULL	20050101	20100301	20100318	1	NULL
6280697	인천광역시 인천전문대 학부 공학부 IT계열 정보통신과	정보통신과	6	018	0	6280693	6280000	6280000	02	05	08		NULL	28000	NULL	0	NULL	NULL	20050101	20100301	20100318	1	NULL
6280698	인천광역시 인천전문대 학부 공학부 IT계열 컴퓨터제어과	컴퓨터제어과	6	018	0	6280693	6280000	6280000	02	05	08		NULL	28000	NULL	0	NULL	NULL	20050101	20100301	20100318	1	NULL
6280699	인천광역시 인천전문대 학부 공학부 디자인문화산업계열	디자인문화산업계열	5	005	0	6280338	6280000	6280000	02	05	08		NULL	28000	NULL	0	NULL	NULL	20050101	20100301	20100318	1	NULL
6280700	인천광역시 인천전문대 학부 공학부 디자인문화산업계열 제품디자인전공	제품디자인전공	6	029	0	6280699	6280000	6280000	02	05	08		NULL	28000	NULL	0	NULL	NULL	20050101	20100301	20100318	1	NULL
6280701	인천광역시 인천전문대 학부 공학부 디자인문화산업계열 문화정보디자인전공	문화정보디자인전공	6	029	0	6280699	6280000	6280000	02	05	08		NULL	28000	NULL	0	NULL	NULL	20050101	20080403	20080407	1	NULL
6280702	인천광역시 인천전문대 학부 공학부 디자인문화산업계열 전자출판인쇄전공	전자출판인쇄전공	6	029	0	6280699	6280000	6280000	02	05	08		NULL	28000	NULL	0	NULL	NULL	20050101	20080403	20080407	1	NULL
6280703	인천광역시 인천전문대 학부 공학부 디자인문화산업계열 영상미디어전공	영상미디어전공	6	029	0	6280699	6280000	6280000	02	05	08		NULL	28000	NULL	0	NULL	NULL	20050101	20100301	20100318	1	NULL
6280705	인천광역시 여성복지보건국 사회복지봉사과	사회복지봉사과	3	001	NULL	6280485	6280000	6280000	02	09	NULL		NULL	28200	NULL	0	NULL	NULL	20050201	20100301	20100316	1	6280019
6280707	인천광역시 여성복지보건국 가정청소년과	가정청소년과	3	001	NULL	6280485	6280000	6280000	02	09	05		NULL	28200	NULL	0	NULL	NULL	20050201	20071022	20071108	1	NULL
6280708	인천광역시 여성복지보건국 보건정책과	보건정책과	3	001	NULL	6280485	6280000	6280000	02	09	05		NULL	NULL	NULL	0	NULL	NULL	20050201	20100301	20100317	1	6280021
6280709	인천광역시 여성복지보건국 위생정책과	위생정책과	3	001	NULL	6280485	6280000	6280000	02	09	05		NULL	NULL	NULL	0	NULL	NULL	20050201	20100301	20100316	1	6280021
6280710	인천광역시 경제통상국 기업지원과	기업지원과	3	025	1	6280022	6280000	6280000	02	09	05		NULL	NULL	NULL	NULL	NULL	NULL	20050207	20100728	20100802	1	NULL
6280711	인천광역시 도시균형건설국	도시균형건설국	2	003	NULL	6280000	6280000	6280000	02	09	03		NULL	28200	NULL	0	NULL	NULL	20050201	20071022	20071108	1	6280491
6280712	인천광역시 도시균형건설국 건설기획과	건설기획과	3	001	NULL	6280711	6280000	6280000	02	09	05		NULL	28200	NULL	0	NULL	NULL	20050201	20071022	20071108	1	6280491
6280713	인천광역시 도시균형건설국 도시재생과	도시재생과	3	001	NULL	6280711	6280000	6280000	02	09	05		NULL	28200	NULL	0	NULL	NULL	20050201	20060718	20060724	1	6280491
6280714	인천광역시 도시균형건설국 도로과	도로과	3	002	NULL	6280711	6280000	6280000	02	09	05		NULL	28200	NULL	0	NULL	NULL	20050201	20071022	20071108	1	6280491
6280715	인천광역시 교통국	교통국	2	003	NULL	6280000	6280000	6280000	02	09	03		NULL	28200	NULL	0	NULL	NULL	20050201	20071022	20071108	1	6280491
6280716	인천광역시 교통국 교통기획과	교통기획과	3	001	NULL	6280715	6280000	6280000	02	09	05		NULL	28200	NULL	0	NULL	NULL	20050201	20071022	20071108	1	6280491
6280717	인천광역시 교통국 대중교통과	대중교통과	3	001	NULL	6280715	6280000	6280000	02	09	05		NULL	28200	NULL	0	NULL	NULL	20050201	20071022	20071108	1	6280491
6280718	인천광역시 교통국 교통관리과	교통관리과	3	001	NULL	6280715	6280000	6280000	02	09	05		NULL	28200	NULL	0	NULL	NULL	20050201	20071022	20071108	1	6280491
6280719	인천광역시 환경녹지국 폐기물자원과	폐기물자원과	3	001	NULL	6280039	6280000	6280000	02	09	05		NULL	NULL	NULL	0	NULL	NULL	20050201	20080826	20080909	1	6280041
6280720	인천광역시 환경녹지국 공단환경관리과	공단환경관리과	3	001	NULL	6280039	6280000	6280000	02	09	05		NULL	NULL	NULL	0	NULL	NULL	20050201	20080826	20080909	1	6280041
6280721	인천광역시 소방방재본부	소방방재본부	2	003	1	6280000	6280000	6280000	02	09	04		NULL	NULL	NULL	NULL	NULL	NULL	19941215	20080826	20080822	1	6280053
6280722	인천광역시 소방방재본부 소방행정과	소방행정과	3	001	NULL	6280721	6280000	6280000	02	09	05		NULL	28200	NULL	0	NULL	NULL	20050201	20080826	20080822	1	6280054
