기관코드	전체기관명	최하위기관명	차수	서열	소속기관차수	차상위기관코드	최상위기관코드	대표기관코드	유형분류_대	유형분류_중	유형분류_소	우편번호	행정동코드	소재지코드	나머지주소	지번	전화번호	팩스번호	생성일자	폐지일자	변경일자	존폐여부	이전기관코드
3530116	인천광역시 남동구 행정지원국 재난방재과	재난방재과	4	001	1	3530094	6280000	3530000	02	09	05		NULL	2820010300	NULL	NULL	NULL	NULL	20110210	20130404	20130404	1	NULL
3530117	인천광역시 남동구 행정지원국 재무과	재무과	4	001	1	3530094	6280000	3530000	02	09	05		NULL	2820010300	NULL	NULL	NULL	NULL	20110210	20130812	20130812	1	NULL
3530118	인천광역시 남동구 행정지원국 세무과	세무과	4	001	1	3530094	6280000	3530000	02	09	05		NULL	2820010300	NULL	NULL	NULL	NULL	20110210	20130812	20130812	1	NULL
3530119	인천광역시 남동구 논현고잔동	논현고잔동	3	025	0	3530000	6280000	3530000	02	03	04	21589		2800000000			032 442 6028		20110520		20200916	0	NULL
3530120	인천광역시 남동구 주민생활국 복지정책과	복지정책과	4	001	1	3530092	6280000	3530000	02	09	05		NULL	NULL	NULL	NULL	NULL	NULL	20120228	20200101	20210324	1	NULL
3530121	인천광역시 남동구 주민생활국 희망복지지원과	희망복지지원과	4	001	1	3530092	6280000	3530000	02	09	05		NULL	NULL	NULL	NULL	NULL	NULL	20120228	20141013	20141017	1	NULL
3530122	인천광역시 남동구 주민생활국 가정복지과	가정복지과	4	001	1	3530092	6280000	3530000	02	09	05		NULL	NULL	NULL	NULL	NULL	NULL	20120228	20200101	20210324	1	NULL
3530123	인천광역시 남동구 보건소 간석보건지소	간석보건지소	4	004	1	3530019	6280000	3530000	02	05	04			2800000000					20120228	20151012	20151020	1	NULL
3530124	인천광역시 남동구 홍보미디어실	홍보미디어실	3	009	1	3530000	6280000	3530000	02	09	02			2800000000					20130228	20200101	20210324	1	NULL
3530125	인천광역시 남동구 주민생활국 평생교육지원과	평생교육지원과	4	001	1	3530092	6280000	3530000	02	09	03		NULL	2800000000	NULL	NULL	NULL	NULL	20130228	20141010	20141017	1	NULL
3530126	인천광역시 남동구 경제환경국	경제환경국	3	021	1	3530000	6280000	3530000	02	09	03			2800000000					20130228	20160104	20160105	1	NULL
3530127	인천광역시 남동구 건설교통국	건설교통국	3	009	1	3530000	6280000	3530000	02	09	03			2800000000					20130228	20200101	20210324	1	NULL
3530128	인천광역시 남동구 보건소 식품위생과	식품위생과	4	004	1	3530019	6280000	3530000	02	05	04				2800000000				20130228	20221101	20221124	1	NULL
3530129	인천광역시 남동구 경제환경국 사회경제정책과	사회경제정책과	4	001	1	3530126	6280000	3530000	02	09	05		NULL	2820000000	NULL	NULL	NULL	NULL	20130228	20141010	20150225	1	NULL
3530130	인천광역시 남동구 경제환경국 기업지원과	기업지원과	4	001	1	3530126	6280000	3530000	02	09	05		NULL	2800000000	NULL	NULL	NULL	NULL	20130228	20160104	20160105	1	NULL
3530131	인천광역시 남동구 경제환경국 농수산개발과	농수산개발과	4	001	1	3530126	6280000	3530000	02	09	05		NULL	2800000000	NULL	NULL	NULL	NULL	20130228	20160104	20160105	1	NULL
3530132	인천광역시 남동구 경제환경국 녹색성장과	녹색성장과	4	001	1	3530126	6280000	3530000	02	09	05		NULL	2800000000	NULL	NULL	NULL	NULL	20130228	20141010	20141017	1	NULL
3530133	인천광역시 남동구 경제환경국 청소과	청소과	4	001	1	3530126	6280000	3530000	02	09	05		NULL	2800000000	NULL	NULL	NULL	NULL	20130228	20160104	20160105	1	NULL
3530134	인천광역시 남동구 경제환경국 환경보전과	환경보전과	4	001	1	3530126	6280000	3530000	02	09	05		NULL	2800000000	NULL	NULL	NULL	NULL	20130228	20160104	20160105	1	NULL
3530135	인천광역시 남동구 건설교통국 건설과	건설과	4	001	1	3530127	6280000	3530000	02	09	05		NULL	2820010300	NULL	NULL	NULL	NULL	20130228	20200101	20210324	1	NULL
3530136	인천광역시 남동구 건설교통국 건축과	건축과	4	001	1	3530127	6280000	3530000	02	09	05			2800000000					20130228	20200101	20210324	1	NULL
3530137	인천광역시 남동구 건설교통국 도시관리과	도시관리과	4	001	1	3530127	6280000	3530000	02	09	05			2800000000					20130228	20200101	20210324	1	NULL
3530138	인천광역시 남동구 건설교통국 도시경관과	도시경관과	4	001	1	3530127	6280000	3530000	02	09	05			2800000000					20130228	20200101	20210324	1	NULL
3530139	인천광역시 남동구 건설교통국 공원녹지과	공원녹지과	4	001	1	3530127	6280000	3530000	02	09	05			2800000000					20130228	20200101	20210324	1	NULL
3530140	인천광역시 남동구 건설교통국 교통행정과	교통행정과	4	001	1	3530127	6280000	3530000	02	09	05			2800000000					20130228	20200101	20210324	1	NULL
3530141	인천광역시 남동구 건설교통국 자동차관리과	자동차관리과	4	001	1	3530127	6280000	3530000	02	09	05			2800000000					20130228	20200101	20210324	1	NULL
3530142	인천광역시 남동구 행정지원국 재난안전과	재난안전과	4	001	1	3530094	6280000	3530000	02	09	05		NULL	2820010300	NULL	NULL	NULL	NULL	20130228	20130812	20130812	1	NULL
3530143	인천광역시 남동구 행정지원국 토지정보과	토지정보과	4	001	1	3530094	6280000	3530000	02	09	05		NULL	2820010300	NULL	NULL	NULL	NULL	20130228	20130812	20130812	1	NULL
3530144	인천광역시 남동구 주민생활국 문화체육과	문화체육과	4	001	1	3530092	6280000	3530000	02	02	04		NULL	2800000000	NULL	NULL	NULL	NULL	20130228	20141010	20141017	1	NULL
3530145	인천광역시 남동구 지식정보센터	지식정보센터	3	004	1	3530000	6280000	3530000	02	06	01		NULL	2800000000	NULL	NULL	NULL	NULL	20130228	20141013	20141011	1	NULL
3530146	인천광역시 남동구 안전행정국	안전행정국	3	003	1	3530000	6280000	3530000	02	09	03		NULL	2800000000	NULL	NULL	NULL	NULL	20130808	20141013	20141014	1	NULL
3530147	인천광역시 남동구 안전행정국 총무과	총무과	4	001	1	3530146	6280000	3530000	02	09	05		NULL	2820010300	NULL	NULL	NULL	NULL	20130808	20141013	20141011	1	NULL
3530148	인천광역시 남동구 안전행정국 재무과	재무과	4	001	1	3530146	6280000	3530000	02	09	05		NULL	2800000000	NULL	NULL	NULL	NULL	20130808	20141013	20141011	1	NULL
3530149	인천광역시 남동구 안전행정국 세무과	세무과	4	001	1	3530146	6280000	3530000	02	09	05		NULL	2800000000	NULL	NULL	NULL	NULL	20130808	20141013	20141011	1	NULL
3530150	인천광역시 남동구 안전행정국 민원봉사과	민원봉사과	4	001	1	3530146	6280000	3530000	02	09	05		NULL	2800000000	NULL	NULL	NULL	NULL	20130808	20141013	20141011	1	NULL
3530151	인천광역시 남동구 안전행정국 안전관리과	안전관리과	4	001	1	3530146	6280000	3530000	02	09	05		NULL	2800000000	NULL	NULL	NULL	NULL	20130808	20141013	20141011	1	NULL
3530152	인천광역시 남동구 안전행정국 토지정보과	토지정보과	4	001	1	3530146	6280000	3530000	02	09	05		NULL	2800000000	NULL	NULL	NULL	NULL	20130808	20141013	20141011	1	NULL
3530153	인천광역시 남동구 남동체육관	남동체육관	3	004	1	3530000	6280000	3530000	02	06	01		NULL	2820010300	NULL	NULL	NULL	NULL	20140228	20141013	20141011	1	NULL
3530154	인천광역시 남동구 남동소래아트홀	남동소래아트홀	3	004	1	3530000	6280000	3530000	02	06	01		NULL	2800000000	NULL	NULL	NULL	NULL	20140805	20141013	20141011	1	NULL
3530155	인천광역시 남동구 자치행정국	자치행정국	3	004	1	3530000	6280000	3530000	02	09	03			2800000000					20141010	20221101	20221124	1	NULL
3530156	인천광역시 남동구 안전총괄실	안전총괄실	3	003	1	3530000	6280000	3530000	02	09	02			2800000000					20141010	20180808	20180819	1	NULL
3530157	인천광역시 남동구 자치행정국 총무과	총무과	4	001	1	3530155	6280000	3530000	02	09	05		NULL	2800000000	NULL	NULL	NULL	NULL	20141010	20221101	20221124	1	NULL
3530158	인천광역시 남동구 자치행정국 재무과	재무과	4	001	1	3530155	6280000	3530000	02	09	05			2800000000					20141010	20160104	20160105	1	NULL
3530159	인천광역시 남동구 자치행정국 세무1과	세무1과	4	001	1	3530155	6280000	3530000	02	09	05			2800000000					20141010	20160104	20160105	1	NULL
3530160	인천광역시 남동구 자치행정국 세무2과	세무2과	4	001	1	3530155	6280000	3530000	02	09	05			2800000000					20141010	20160104	20160105	1	NULL
3530161	인천광역시 남동구 자치행정국 문화체육과	문화체육과	4	001	1	3530155	6280000	3530000	02	09	05			2800000000					20141010	20180808	20180819	1	NULL
3530162	인천광역시 남동구 자치행정국 민원봉사과	민원봉사과	4	001	1	3530155	6280000	3530000	02	09	05			2800000000					20141010	20221101	20221124	1	NULL
3530163	인천광역시 남동구 자치행정국 토지정보과	토지정보과	4	001	1	3530155	6280000	3530000	02	09	05		NULL	2820010300	NULL	NULL	NULL	NULL	20141010	20160104	20160105	1	NULL
3530164	인천광역시 남동구 주민생활국 사회보장과	사회보장과	4	001	1	3530092	6280000	3530000	02	09	05		NULL	2820010300	NULL	NULL	NULL	NULL	20141010	20200101	20210324	1	NULL
3530165	인천광역시 남동구 주민생활국 평생교육과	평생교육과	4	001	1	3530092	6280000	3530000	02	09	05		NULL	2820010300	NULL	NULL	NULL	NULL	20141010	20200101	20210324	1	NULL
3530166	인천광역시 남동구 주민생활국 보육정책과	보육정책과	4	001	1	3530092	6280000	3530000	02	09	05		NULL	2820010300	NULL	NULL	NULL	NULL	20141010	20200101	20210324	1	NULL
3530167	인천광역시 남동구 경제환경국 일자리정책과	일자리정책과	4	001	1	3530126	6280000	3530000	02	09	05		NULL	2820010300	NULL	NULL	NULL	NULL	20141010	20160104	20160105	1	NULL
3530168	인천광역시 남동구 경제환경국 생활경제과	생활경제과	4	001	1	3530126	6280000	3530000	02	09	05		NULL	2820010300	NULL	NULL	NULL	NULL	20141010	20160104	20160105	1	NULL
3530169	인천광역시 남동구 혁신전략추진단	혁신전략추진단	3	003	1	3530000	6280000	3530000	02	09	09			2800000000					20150309	20160920	20160921	1	NULL
3530170	인천광역시 남동구 남동공단지원사업소	남동공단지원사업소	3	009	1	3530000	6280000	3530000	02	06	01			2800000000					20150309	20200101	20210324	1	NULL
3530171	인천광역시 남동구 보건소 간석건강관리센터	간석건강관리센터	4	005	1	3530019	6280000	3530000	02	05	04			2800000000					20151008	20200101	20210324	1	NULL
3530172	인천광역시 남동구 남동다문화사업소	남동다문화사업소	3	009	1	3530000	6280000	3530000	02	06	01			2800000000					20151008	20200101	20210324	1	NULL
3530173	인천광역시 남동구 재정경제국	재정경제국	3	004	1	3530000	6280000	3530000	02	09	03			2800000000					20160101		20191231	0	NULL
3530174	인천광역시 남동구 재정경제국 재무과	재무과	4	001	1	3530173	6280000	3530000	02	09	05			2820010300					20160101		20151219	0	NULL
3530175	인천광역시 남동구 재정경제국 세무1과	세무1과	4	002	1	3530173	6280000	3530000	02	09	05			2820010300					20160101	20170316	20170316	1	NULL
3530176	인천광역시 남동구 재정경제국 세무2과	세무2과	4	002	1	3530173	6280000	3530000	02	09	05			2820010300					20160101	20170316	20170316	1	NULL
3530177	인천광역시 남동구 재정경제국 일자리정책과	일자리정책과	4	004	1	3530173	6280000	3530000	02	09	05			2800000000					20160101	20200101	20210324	1	NULL
3530178	인천광역시 남동구 재정경제국 기업지원과	기업지원과	4	002	1	3530173	6280000	3530000	02	09	05			2800000000					20160101		20191231	0	NULL
3530179	인천광역시 남동구 재정경제국 생활경제과	생활경제과	4	003	1	3530173	6280000	3530000	02	09	05			2800000000					20160101		20191231	0	NULL
3530180	인천광역시 남동구 재정경제국 농축수산과	농축수산과	4	004	1	3530173	6280000	3530000	02	09	05			2800000000					20160101		20191231	0	NULL
3530181	인천광역시 남동구 재정경제국 환경보전과	환경보전과	4	004	1	3530173	6280000	3530000	02	09	05			2820010300					20160101	20200101	20210324	1	NULL
3530182	인천광역시 남동구 건설교통국 토지정보과	토지정보과	4	001	1	3530127	6280000	3530000	02	09	05			2800000000					20160101	20180808	20180819	1	NULL
3530183	인천광역시 남동구 자치행정국 청소과	청소과	4	001	1	3530155	6280000	3530000	02	09	05			2800000000					20160101	20200101	20210324	1	NULL
3530184	인천광역시 남동구 공영개발사업단	공영개발사업단	3	003	1	3530000	6280000	3530000	02	09	09			2820000000					20160919	20180808	20180819	1	NULL
3530185	인천광역시 남동구 자치행정국 위민행정과	위민행정과	4	001	1	3530155	6280000	3530000	02	09	05	21589		2800000000	소래로 633		032 466 3811		20170311	20180808	20180819	1	NULL
3530186	인천광역시 남동구 재정경제국 세무과	세무과	4	002	1	3530173	6280000	3530000	02	09	05				2800000000				20170311	20221101	20221124	1	NULL
3530187	인천광역시 남동구 재정경제국 세입징수과	세입징수과	4	002	1	3530173	6280000	3530000	02	09	05			2800000000					20170311	20221101	20221122	1	NULL
3530188	인천광역시 남동구 소통협력담당관	소통협력담당관	3	003	1	3530000	6280000	3530000	02	10	02				2800000000				20180802	20221101	20221122	1	NULL
3530189	인천광역시 남동구 자치행정국 안전총괄과	안전총괄과	4	001	1	3530155	6280000	3530000	02	09	05			2800000000					20180802	20200101	20210324	1	NULL
3530190	인천광역시 남동구 자치행정국 문화관광체육과	문화관광체육과	4	001	1	3530155	6280000	3530000	02	09	05			2800000000					20180802	20200101	20210324	1	NULL
3530191	인천광역시 남동구 자치행정국 토지정보과	토지정보과	4	001	1	3530155	6280000	3530000	02	09	05			2800000000					20180802	20221101	20221124	1	NULL
3530192	인천광역시 남동구 건설교통국 공영개발과	공영개발과	4	001	1	3530127	6280000	3530000	02	09	05			2800000000					20180802	20200101	20210324	1	NULL
3530193	인천광역시 남동구 건설교통국 공동주택과	공동주택과	4	001	1	3530127	6280000	3530000	02	09	05			2800000000					20180802	20200101	20210324	1	NULL
3530194	인천광역시 남동구 서창2동	서창2동	3	020	1	3530000	6280000	3530000	02	03	04			2800000000					20181029		20181030	0	NULL
3530195	인천광역시 남동구 대변인	대변인	3	003	1	3530000	6280000	3530000	02	09	02				2800000000				20191213	20221101	20221122	1	NULL
3530196	인천광역시 남동구 정책기획국	정책기획국	3	003	1	3530000	6280000	3530000	02	09	03			2800000000					20191213		20191231	0	NULL
3530197	인천광역시 남동구 정책기획국 기획예산과	기획예산과	4	001	1	3530196	6280000	3530000	02	09	05			2820000000					20191213		20191213	0	NULL
3530198	인천광역시 남동구 정책기획국 일자리정책과	일자리정책과	4	003	1	3530196	6280000	3530000	02	09	05				2820000000				20191213		20221130	0	NULL
3530199	인천광역시 남동구 정책기획국 안전총괄과	안전총괄과	4	004	1	3530196	6280000	3530000	02	09	05				2820000000				20191213		20221130	0	NULL
3530200	인천광역시 남동구 정책기획국 미디어정보과	미디어정보과	4	005	1	3530196	6280000	3530000	02	09	05		3530200		2820000000				20191213	20221101	20221123	1	NULL
3530201	인천광역시 남동구 자치행정국 평생교육과	평생교육과	4	001	1	3530155	6280000	3530000	02	09	05			2800000000					20191213	20221101	20221124	1	NULL
3530202	인천광역시 남동구 자치행정국 문화관광과	문화관광과	4	001	1	3530155	6280000	3530000	02	09	05			2800000000					20191213	20221101	20221124	1	NULL
3530203	인천광역시 남동구 자치행정국 체육진흥과	체육진흥과	4	001	1	3530155	6280000	3530000	02	09	05			2800000000					20191213	20221101	20221124	1	NULL
3530204	인천광역시 남동구 주민복지국	주민복지국	3	005	1	3530000	6280000	3530000	02	09	03			2800000000					20191213	20221101	20221128	1	NULL
3530205	인천광역시 남동구 환경교통국	환경교통국	3	005	1	3530000	6280000	3530000	02	09	03			2800000000					20191213		20191231	0	NULL
3530206	인천광역시 남동구 도시건설국	도시건설국	3	006	1	3530000	6280000	3530000	02	09	03			2800000000					20191213	20221101	20221128	1	NULL
3530207	인천광역시 남동구 보건소 치매정신건강과	치매정신건강과	4	003	1	3530019	6280000	3530000	02	05	04			2820000000					20191213		20191213	0	NULL
3530208	인천광역시 남동구 보건소 간석건강생활지원센터	간석건강생활지원센터	4	004	1	3530019	6280000	3530000	02	05	04			2820000000					20191213		20191213	0	NULL
3530209	인천광역시 남동구 남동산단지원사업소	남동산단지원사업소	3	008	1	3530000	6280000	3530000	02	06	01			2800000000					20191213		20191231	0	NULL
3530210	인천광역시 남동구 주민복지국 복지정책과	복지정책과	4	001	1	3530204	6280000	3530000	02	09	05			2820000000					20191213	20221101	20221128	1	NULL
3530211	인천광역시 남동구 주민복지국 사회보장과	사회보장과	4	001	1	3530204	6280000	3530000	02	09	05			2820000000					20191213	20221101	20221128	1	NULL
3530212	인천광역시 남동구 주민복지국 노인장애인과	노인장애인과	4	001	1	3530204	6280000	3530000	02	09	05			2820000000					20191213	20221101	20221128	1	NULL
3530213	인천광역시 남동구 주민복지국 여성가족과	여성가족과	4	001	1	3530204	6280000	3530000	02	09	05			2820000000					20191213	20221101	20221128	1	NULL
3530214	인천광역시 남동구 주민복지국 아동복지과	아동복지과	4	001	1	3530204	6280000	3530000	02	09	05			2820000000					20191213	20221101	20221128	1	NULL
3530215	인천광역시 남동구 주민복지국 보육정책과	보육정책과	4	001	1	3530204	6280000	3530000	02	09	05			2820000000					20191213	20221101	20221128	1	NULL
3530216	인천광역시 남동구 환경교통국 청소행정과	청소행정과	4	001	1	3530205	6280000	3530000	02	09	05			2820000000					20191213		20191213	0	NULL
3530217	인천광역시 남동구 환경교통국 환경보전과	환경보전과	4	002	1	3530205	6280000	3530000	02	09	05			2820000000					20191213		20191213	0	NULL
3530218	인천광역시 남동구 환경교통국 도시경관과	도시경관과	4	003	1	3530205	6280000	3530000	02	09	05				2820000000				20191213	20221101	20221124	1	NULL
3530219	인천광역시 남동구 환경교통국 공원녹지과	공원녹지과	4	003	1	3530205	6280000	3530000	02	09	05				2820000000				20191213		20221130	0	NULL
3530220	인천광역시 남동구 환경교통국 교통행정과	교통행정과	4	003	1	3530205	6280000	3530000	02	09	05				2820000000				20191213		20221130	0	NULL
3530221	인천광역시 남동구 환경교통국 자동차관리과	자동차관리과	4	004	1	3530205	6280000	3530000	02	09	05				2820000000				20191213		20221130	0	NULL
3530222	인천광역시 남동구 도시건설국 도시재생과	도시재생과	4	001	1	3530206	6280000	3530000	02	09	05			2820000000					20191213	20221101	20221128	1	NULL
3530223	인천광역시 남동구 도시건설국 공영개발과	공영개발과	4	001	1	3530206	6280000	3530000	02	09	05			2820000000					20191213	20221101	20221128	1	NULL
3530224	인천광역시 남동구 도시건설국 건설과	건설과	4	001	1	3530206	6280000	3530000	02	09	05			2820000000					20191213	20221101	20221128	1	NULL
3530225	인천광역시 남동구 도시건설국 방재하수과	방재하수과	4	001	1	3530206	6280000	3530000	02	09	05			2820000000					20191213	20221101	20221128	1	NULL
3530226	인천광역시 남동구 도시건설국 건축과	건축과	4	001	1	3530206	6280000	3530000	02	09	05			2820000000					20191213	20221101	20221128	1	NULL
3530227	인천광역시 남동구 도시건설국 공동주택과	공동주택과	4	001	1	3530206	6280000	3530000	02	09	05			2820000000					20191213	20221101	20221128	1	NULL
3530228	인천광역시 남동구 홍보실	홍보실	3	003	1	3530000	6280000	3530000	02	09	02								20221101		20221105	0	NULL
3530229	인천광역시 남동구 정책기획국 미래전략과	미래전략과	4	002	1	3530196	6280000	3530000	02	09	05								20221101		20221105	0	NULL
3530230	인천광역시 남동구 정책기획국 정보통신과	정보통신과	4	005	1	3530196	6280000	3530000	02	09	05								20221101		20221105	0	NULL
3530231	인천광역시 남동구 행정국	행정국	3	004	1	3530000	6280000	3530000	02	09	03								20221101		20221105	0	NULL
3530232	인천광역시 남동구 행정국 총무과	총무과	4	001	1	3530231	6280000	3530000	02	09	05								20221101		20221105	0	NULL
3530233	인천광역시 남동구 행정국 문화관광과	문화관광과	4	002	1	3530231	6280000	3530000	02	09	05								20221101		20221105	0	NULL
3530234	인천광역시 남동구 행정국 체육진흥과	체육진흥과	4	003	1	3530231	6280000	3530000	02	09	05								20221101		20221105	0	NULL
3530235	인천광역시 남동구 행정국 평생교육과	평생교육과	4	004	1	3530231	6280000	3530000	02	09	05								20221101		20221105	0	NULL
3530236	인천광역시 남동구 행정국 민원봉사과	민원봉사과	4	005	1	3530231	6280000	3530000	02	09	05								20221101		20221105	0	NULL
3530237	인천광역시 남동구 행정국 토지정보과	토지정보과	4	006	1	3530231	6280000	3530000	02	09	05								20221101		20221105	0	NULL
3530238	인천광역시 남동구 재정경제국 세무1과	세무1과	4	002	1	3530173	6280000	3530000	02	09	05								20221101		20221105	0	NULL
3530239	인천광역시 남동구 재정경제국 세무2과	세무2과	4	002	1	3530173	6280000	3530000	02	09	05								20221101		20221105	0	NULL
3530240	인천광역시 남동구 복지국	복지국	3	005	1	3530000	6280000	3530000	02	09	03								20221101		20221105	0	NULL
3530241	인천광역시 남동구 복지국 복지정책과	복지정책과	4	001	1	3530240	6280000	3530000	02	09	05								20221101		20221105	0	NULL
3530242	인천광역시 남동구 복지국 사회보장과	사회보장과	4	002	1	3530240	6280000	3530000	02	09	05								20221101		20221105	0	NULL
3530243	인천광역시 남동구 복지국 노인장애인과	노인장애인과	4	003	1	3530240	6280000	3530000	02	09	05								20221101		20221105	0	NULL
3530244	인천광역시 남동구 복지국 여성가족과	여성가족과	4	004	1	3530240	6280000	3530000	02	09	05								20221101		20221105	0	NULL
3530245	인천광역시 남동구 복지국 아동복지과	아동복지과	4	005	1	3530240	6280000	3530000	02	09	05								20221101		20221105	0	NULL
3530246	인천광역시 남동구 복지국 보육정책과	보육정책과	4	006	1	3530240	6280000	3530000	02	09	05								20221101		20221105	0	NULL
3530247	인천광역시 남동구 환경교통국 식품위생과	식품위생과	4	005	1	3530205	6280000	3530000	02	09	05								20221101		20221105	0	NULL
3530248	인천광역시 남동구 도시국	도시국	3	006	1	3530000	6280000	3530000	02	09	03								20221101		20221105	0	NULL
3530249	인천광역시 남동구 도시국 도시재생과	도시재생과	4	001	1	3530248	6280000	3530000	02	09	05								20221101		20221105	0	NULL
3530250	인천광역시 남동구 도시국 도로과	도로과	4	002	1	3530248	6280000	3530000	02	09	05								20221101		20221105	0	NULL
3530251	인천광역시 남동구 도시국 치수과	치수과	4	003	1	3530248	6280000	3530000	02	09	05								20221101		20221105	0	NULL
3530252	인천광역시 남동구 도시국 도시디자인과	도시디자인과	4	004	1	3530248	6280000	3530000	02	09	05								20221101		20221105	0	NULL
3530253	인천광역시 남동구 도시국 건축과	건축과	4	005	1	3530248	6280000	3530000	02	09	05								20221101		20221105	0	NULL
3530254	인천광역시 남동구 도시국 공동주택과	공동주택과	4	006	0	3530248	6280000	3530000	02	09	05								20221101		20221105	0	NULL
3540000	인천광역시 부평구	부평구	2	412	0	6280000	6280000	3540000	02	02	04		28237000	NULL	NULL	NULL	032-509-6114	032-509-6666	19950301	NULL	NULL	0	NULL
3540001	인천광역시 부평구 기획감사실	기획감사실	3	003	0	3540000	6280000	3540000	02	09	02		NULL	2824010100	NULL	008790000	032-509-6211	032-509-6520	19880501	20090116	20090123	1	NULL
3540002	인천광역시 부평구 문화공보실	문화공보실	3	003	0	3540000	6280000	3540000	02	09	02		NULL	NULL	NULL	000000000	NULL	NULL	19910625	20030121	20030120	1	NULL
3540003	인천광역시 부평구 총무국	총무국	3	003	0	3540000	6280000	3540000	02	09	03		NULL	NULL	NULL	000000000	032-509-6302	NULL	19880501	20030121	20030120	1	NULL
3540004	인천광역시 부평구 총무국 총무과	총무과	4	010	0	3540003	6280000	3540000	02	09	05		NULL	2824010100	NULL	087900000	032-509-6231	032-509-6522	19680101	20030121	20030120	1	NULL
3540005	인천광역시 부평구 총무국 세무과	세무과	4	013	0	3540003	6280000	3540000	02	09	05		NULL	2824010100	NULL	087900000	032-509-6291	032-509-6524	19680101	20030121	20030120	1	NULL
3540006	인천광역시 부평구 총무국 경영재정과	경영재정과	4	013	0	3540003	6280000	3540000	02	09	05		NULL	2824010100	NULL	008790000	032-509-6274	032-509-6526	19951229	20030121	20030120	1	NULL
3540007	인천광역시 부평구 총무국 시민봉사과	시민봉사과	4	013	0	3540003	6280000	3540000	02	09	05		NULL	2824010100	NULL	087900000	032-509-6243	032-509-6527	19981007	20030121	20030120	1	NULL
3540008	인천광역시 부평구 사회산업국	사회산업국	3	003	0	3540000	6280000	3540000	02	09	03		NULL	28240	NULL	000000000	NULL	NULL	19910731	20030121	20030120	1	NULL
3540009	인천광역시 부평구 사회산업국 사회복지과	사회복지과	4	006	0	3540008	6280000	3540000	02	09	05		NULL	2824010100	NULL	087900000	032-509-6311	032-509-6529	NULL	20030121	20030120	1	NULL
3540010	인천광역시 부평구 사회산업국 환경관리과	환경관리과	4	001	0	3540008	6280000	3540000	02	09	05		NULL	NULL	NULL	NULL	NULL	NULL	NULL	20110412	NULL	1	NULL
3540011	인천광역시 부평구 사회산업국 위생과	위생과	4	002	0	3540008	6280000	3540000	02	09	05		NULL	NULL	NULL	NULL	NULL	NULL	NULL	20110412	NULL	1	NULL
3540012	인천광역시 부평구 사회산업국 산업경제과	산업경제과	4	003	0	3540008	6280000	3540000	02	09	05		NULL	NULL	NULL	NULL	NULL	NULL	NULL	20110412	NULL	1	NULL
3540013	인천광역시 부평구 사회산업국 기업지원과	기업지원과	4	004	0	3540008	6280000	3540000	02	09	05		NULL	NULL	NULL	NULL	NULL	NULL	NULL	20110412	NULL	1	NULL
3540014	인천광역시 부평구 도시국	도시국	3	003	0	3540000	6280000	3540000	02	09	03		NULL	28240	NULL	000000000	NULL	NULL	19880501	20030121	20030120	1	NULL
3540015	인천광역시 부평구 도시국 건설과	건설과	4	001	0	3540014	6280000	3540000	02	09	05		NULL	28240	NULL	000000000	NULL	NULL	19680101	20030121	20030120	1	NULL
3540016	인천광역시 부평구 도시국 건축과	건축과	4	001	0	3540014	6280000	3540000	02	09	05		NULL	2824010100	NULL	008790000	032-509-6456	032-509-6535	19830101	20030121	20030120	1	NULL
3540017	인천광역시 부평구 도시국 도시정비과	도시정비과	4	001	0	3540014	6280000	3540000	02	09	05		NULL	28240	NULL	000000000	NULL	NULL	19930805	20030121	20030120	1	NULL
3540018	인천광역시 부평구 도시국 지적과	지적과	4	001	0	3540014	6280000	3540000	02	09	05		NULL	2824010100	NULL	008790000	032-509-6477	032-509-6537	19880501	20030121	20030120	1	NULL
3540019	인천광역시 부평구 도시국 교통행정과	교통행정과	4	001	0	3540014	6280000	3540000	02	09	05		NULL	28240	NULL	000000000	NULL	NULL	19981007	20030121	20030120	1	NULL
3540020	인천광역시 부평구 의회사무국	의회사무국	3	005	0	3540000	6280000	3540000	02	04	02		NULL	NULL	NULL	NULL	032 509 6508	032 505 2457	20110224	NULL	20110218	0	NULL
3540021	인천광역시 부평구 보건소	보건소	3	005	0	3540000	6280000	3540000	02	05	04		NULL	NULL	NULL	NULL	032 509 6551	032 529 4002	20110224	NULL	20110218	0	NULL
3540022	인천광역시 부평구 부평1동	부평1동	3	005	0	3540000	6280000	3540000	02	03	04		NULL	NULL	NULL	NULL	032 509 6601	032 509 6801	20110224	NULL	20110221	0	NULL
3540023	인천광역시 부평구 부평2동	부평2동	3	006	0	3540000	6280000	3540000	02	03	04		NULL	NULL	NULL	NULL	032 509 6602	032 509 6802	20110224	NULL	20110221	0	NULL
3540024	인천광역시 부평구 부평3동	부평3동	3	007	0	3540000	6280000	3540000	02	03	04		NULL	NULL	NULL	NULL	032 509 6603	032 509 6803	20110224	NULL	20110221	0	NULL
3540025	인천광역시 부평구 부평4동	부평4동	3	008	0	3540000	6280000	3540000	02	03	04		NULL	NULL	NULL	NULL	032 509 6604	032 509 6804	20110224	NULL	20110221	0	NULL
3540026	인천광역시 부평구 부평5동	부평5동	3	009	0	3540000	6280000	3540000	02	03	04		NULL	NULL	NULL	NULL	032 509 6605	032 509 6805	20110224	NULL	20110221	0	NULL
